word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
117,117,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
756,756,num:pl:nom:f:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
18,18,adj:sg:gen:m3:pos,space,disamb
lipca,lipiec,subst:sg:gen:m3,space,disamb
1998,1998,adj:sg:gen:m3:pos,none,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zmianie,zmiana,subst:sg:loc:f,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
powszechnym,powszechny,adj:sg:loc:m3:pos,space,disamb
ubezpieczeniu,ubezpieczenie,subst:sg:loc:n,none,new
zdrowotnym,zdrowotny,adj:sg:loc:n:pos,space,disamb
oraz,oraz,conj,space,disamb
o,o,prep:loc,space,disamb
zmianie,zmiana,subst:sg:loc:f,space,disamb
niektórych,niektóry,adj:pl:gen:f:pos,space,disamb
ustaw,ustawa,subst:pl:gen:f,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
ustawie,ustawa,subst:sg:loc:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
6,6,adj:sg:gen:m3:pos,space,disamb
lutego,luty,subst:sg:gen:m3,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
powszechnym,powszechny,adj:sg:loc:n:pos,space,disamb
ubezpieczeniu,ubezpieczenie,subst:sg:loc:n,space,disamb
zdrowotnym,zdrowotny,adj:sg:loc:n:pos,space,disamb
(,(,interp,none,new
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,space,disamb
28,28,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
153,153,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
75,75,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
468,468,num:pl:nom:m3:rec,space,disamb
),),interp,none,disamb
wprowadza,wprowadzać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
następujące,następujący,adj:pl:acc:f:pos,space,disamb
zmiany,zmiana,subst:pl:acc:f,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
po,po,prep:loc,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
dodaje,dodawać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
1a,1a,subst:sg:nom:n,space,disamb
w,w,prep:loc:nwok,space,disamb
brzmieniu,brzmienie,subst:sg:loc:n,space,disamb
:,:,interp,none,disamb
"""","""",interp,none,new
Art,artykuł,brev:pun,none,disamb
.,.,interp,none,disamb
1a,1a,subst:sg:nom:n,space,disamb
.,.,interp,none,disamb
Ubezpieczenie,ubezpieczenie,subst:sg:nom:n,newline,new
zdrowotne,zdrowotny,adj:sg:nom:n:pos,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
oparte,oprzeć,ppas:sg:nom:n:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
szczególności,szczególność,subst:sg:loc:f,space,disamb
na,na,prep:acc,space,disamb
zasadach,zasada,subst:pl:loc:f,none,new
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
solidarności,solidarność,subst:sg:gen:f,space,disamb
społecznej,społeczny,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
samorządności,samorządność,subst:sg:gen:f,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
samofinansowania,samofinansowanie,subst:pl:acc:n,space,disamb
",",",",interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
wolnego,wolny,adj:sg:gen:m3:pos,space,disamb
wyboru,wybór,subst:sg:gen:m3,space,disamb
lekarza,lekarz,subst:sg:gen:m1,space,disamb
i,i,conj,space,disamb
Kasy,kasa,subst:sg:gen:f,space,disamb
Chorych,chory,subst:pl:gen:m1,space,disamb
",",",",interp,none,disamb
5,5,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zapewnienia,zapewnić,ger:sg:gen:n:perf:aff,space,disamb
równego,równy,adj:sg:gen:m3:pos,space,disamb
dostępu,dostęp,subst:sg:gen:m3,space,disamb
do,do,prep:gen,space,disamb
świadczeń,świadczenie,subst:pl:gen:n,space,disamb
",",",",interp,none,disamb
6,6,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
działalności,działalność,subst:sg:gen:f,space,disamb
Kas,kasa,subst:pl:gen:f,space,disamb
Chorych,chory,subst:pl:gen:m1,space,disamb
nie,nie,conj,space,disamb
dla,dla,prep:gen,space,disamb
zysku,zysk,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
7,7,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
gospodarności,gospodarność,subst:sg:gen:f,space,disamb
i,i,conj,space,disamb
celowości,celowość,subst:sg:gen:f,space,disamb
działania,działać,ger:sg:gen:n:imperf:aff,space,disamb
.,.,interp,none,disamb
"""","""",interp,none,disamb
;,;,interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
otrzymuje,otrzymywać,fin:sg:ter:imperf,space,disamb
brzmienie,brzmienie,subst:sg:acc:n,space,disamb
:,:,interp,none,disamb
"""","""",interp,none,new
Art,artykuł,brev:pun,none,disamb
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ubezpieczonymi,ubezpieczyć,ppas:pl:inst:f:perf:aff,newline,new
na,na,prep:loc,space,disamb
podstawie,podstawa,subst:sg:loc:f,space,disamb
przepisów,przepis,subst:pl:gen:m3,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
osoby,osoba,subst:pl:nom:f,space,disamb
posiadające,posiadający,adj:sg:nom:n:pos,none,new
obywatelstwo,obywatelstwo,subst:sg:nom:n,space,disamb
polskie,polski,adj:sg:nom:n:pos,space,disamb
i,i,conj,space,disamb
zamieszkujące,zamieszkiwać,pact:sg:nom:n:imperf:aff,space,disamb
na,na,prep:loc,space,disamb
terytorium,terytorium,subst:sg:loc:n,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,none,new
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
oraz,oraz,conj,space,disamb
cudzoziemcy,cudzoziemiec,subst:pl:nom:m1,space,disamb
przebywający,przebywać,pact:pl:nom:m1:imperf:aff,space,disamb
na,na,prep:acc,space,disamb
terytorium,terytorium,subst:sg:nom:n,none,new
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
na,na,prep:loc,space,disamb
podstawie,podstawa,subst:sg:loc:f,space,disamb
karty,karta,subst:sg:gen:f,space,disamb
stałego,stały,adj:sg:gen:n:pos,space,disamb
pobytu,pobyt,subst:sg:gen:m3,none,new
lub,lub,conj,space,disamb
karty,karta,subst:sg:gen:f,space,disamb
czasowego,czasowy,adj:sg:gen:m3:pos,space,disamb
pobytu,pobyt,subst:sg:gen:m3,space,disamb
wydanej,wydać,ppas:sg:gen:f:perf:aff,space,disamb
im,on,ppron3:pl:dat:f:ter:akc:npraep,space,disamb
w,w,prep:loc:nwok,space,disamb
związku,związek,subst:sg:loc:m3,space,disamb
z,z,prep:inst:nwok,space,disamb
udzieleniem,udzielić,ger:sg:inst:n:perf:aff,none,new
statusu,status,subst:sg:gen:m3,space,disamb
uchodźcy,uchodźca,subst:sg:gen:m1,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
podlegają,podlegać,fin:pl:ter:imperf,space,disamb
obowiązkowi,obowiązek,subst:sg:dat:m3,space,disamb
ubezpieczenia,ubezpieczenie,subst:sg:gen:n,space,disamb
zdrowotnego,zdrowotny,adj:sg:gen:n:pos,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
ubezpieczają,ubezpieczać,fin:pl:ter:imperf,space,disamb
się,się,qub,space,disamb
dobrowolnie,dobrowolnie,adv:pos,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
są,być,fin:pl:ter:imperf,space,disamb
członkami,członek,subst:pl:inst:m1,space,disamb
rodziny,rodzina,subst:sg:gen:f,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
o,o,prep:loc,space,disamb
których,który,adj:pl:loc:f:pos,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
w,w,prep:loc:nwok,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
i,i,conj,space,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
.,.,interp,none,disamb
"""","""",interp,none,disamb
;,;,interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
otrzymuje,otrzymywać,fin:sg:ter:imperf,space,disamb
brzmienie,brzmienie,subst:sg:acc:n,space,disamb
:,:,interp,none,disamb
"""","""",interp,none,new
Art,artykuł,brev:pun,none,disamb
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ubezpieczonym,ubezpieczony,subst:pl:dat:m1,newline,new
przysługują,przysługiwać,fin:pl:ter:imperf,space,disamb
świadczenia,świadczenie,subst:pl:acc:n,space,disamb
określone,określić,ppas:pl:nom:n:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
przepisach,przepis,subst:pl:loc:m3,space,disamb
ustawy,ustawa,subst:sg:gen:f,none,new
",",",",interp,none,disamb
służące,służyć,pact:pl:nom:f:imperf:aff,space,disamb
zachowaniu,zachowanie,subst:sg:dat:n,space,disamb
",",",",interp,none,disamb
ratowaniu,ratować,ger:sg:dat:n:imperf:aff,space,disamb
",",",",interp,none,disamb
przywracaniu,przywracać,ger:sg:dat:n:imperf:aff,space,disamb
i,i,conj,space,disamb
poprawie,poprawa,subst:sg:dat:f,space,disamb
zdrowia,zdrowie,subst:sg:gen:n,none,new
",",",",interp,none,disamb
udzielane,udzielać,ppas:sg:nom:n:imperf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
przypadku,przypadek,subst:sg:loc:m3,space,disamb
choroby,choroba,subst:sg:gen:f,space,disamb
",",",",interp,none,disamb
urazu,uraz,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
ciąży,ciąża,subst:sg:gen:f,space,disamb
",",",",interp,none,disamb
porodu,poród,subst:sg:gen:m3,space,disamb
i,i,conj,space,disamb
połogu,połóg,subst:sg:gen:m3,none,new
oraz,oraz,conj,space,disamb
