word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
122,122,num:pl:nom:m3:congr,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1315,1315,num:pl:nom:f:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
8,8,adj:sg:gen:m3:pos,space,disamb
grudnia,grudzień,subst:sg:gen:m3,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zmianie,zmiana,subst:sg:loc:f,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
postępowaniu,postępowanie,subst:sg:loc:n,space,disamb
egzekucyjnym,egzekucyjny,adj:sg:loc:n:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
administracji,administracja,subst:sg:loc:f,space,disamb
",",",",interp,none,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:acc,space,disamb
podatkach,podatek,subst:pl:loc:m3,none,new
i,i,conj,space,disamb
opłatach,opłata,subst:pl:loc:f,space,disamb
lokalnych,lokalny,adj:pl:loc:f:pos,space,disamb
",",",",interp,none,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
dopłatach,dopłata,subst:pl:loc:f,space,disamb
do,do,prep:gen,space,disamb
oprocentowania,oprocentować,ger:sg:gen:n:perf:aff,space,disamb
niektórych,niektóry,adj:pl:gen:m3:pos,none,new
kredytów,kredyt,subst:pl:gen:m3,space,disamb
bankowych,bankowy,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
"""","""",interp,space,disamb
Prawo,prawo,subst:sg:nom:n,space,disamb
o,o,prep:loc,space,disamb
publicznym,publiczny,adj:sg:loc:m3:pos,space,disamb
obrocie,obrót,subst:sg:loc:m3,space,disamb
papierami,papier,subst:pl:inst:m3,none,new
wartościowymi,wartościowy,adj:pl:inst:m3:pos,space,disamb
",",",",interp,none,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
"""","""",interp,space,disamb
Ordynacja,ordynacja,subst:sg:nom:f,space,disamb
podatkowa,podatkowy,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
finansach,finanse,subst:pl:loc:n,space,disamb
publicznych,publiczny,adj:pl:gen:f:pos,none,new
",",",",interp,none,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
podatku,podatek,subst:sg:loc:m3,space,disamb
dochodowym,dochodowy,adj:sg:loc:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
prawnych,prawny,adj:pl:gen:f:pos,space,disamb
oraz,oraz,conj,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:acc,space,disamb
komercjalizacji,komercjalizacja,subst:sg:gen:f,none,new
i,i,conj,space,disamb
prywatyzacji,prywatyzacja,subst:sg:gen:f,space,disamb
przedsiębiorstw,przedsiębiorstwo,subst:pl:gen:n,space,disamb
państwowych,państwowy,adj:pl:gen:n:pos,space,disamb
-,-,interp,space,disamb
w,w,prep:loc:nwok,space,disamb
związku,związek,subst:sg:loc:m3,space,disamb
z,z,prep:inst:nwok,space,disamb
dostosowaniem,dostosować,ger:sg:inst:n:perf:aff,none,new
do,do,prep:gen,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
Unii,unia,subst:sg:gen:f,space,disamb
Europejskiej,europejski,adj:sg:gen:f:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
ustawie,ustawa,subst:sg:loc:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
17,17,adj:sg:gen:m3:pos,space,disamb
czerwca,czerwiec,subst:sg:gen:m3,space,disamb
1966,1966,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
postępowaniu,postępowanie,subst:sg:loc:n,space,disamb
egzekucyjnym,egzekucyjny,adj:sg:loc:n:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
administracji,administracja,subst:sg:loc:f,space,disamb
(,(,interp,none,new
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1991,1991,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
36,36,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
161,161,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1992,1992,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
20,20,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
78,78,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1993,1993,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
28,28,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,none,new
.,.,interp,none,disamb
127,127,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1995,1995,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
85,85,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
426,426,num:pl:nom:f:rec,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1996,1996,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
43,43,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
189,189,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
146,146,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
680,680,num:pl:nom:m3:rec,none,new
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
137,137,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
926,926,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
141,141,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
943,943,num:pl:nom:m3:congr,space,disamb
i,i,conj,space,disamb
944,944,num:pl:nom:m3:rec,space,disamb
oraz,oraz,conj,space,disamb
z,z,prep:gen:nwok,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
162,162,num:pl:nom:m3:congr,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,none,new
.,.,interp,none,disamb
1126,1126,adj:sg:nom:f:pos,space,disamb
),),interp,none,disamb
wprowadza,wprowadzać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
następujące,następujący,adj:pl:acc:f:pos,space,disamb
zmiany,zmiana,subst:pl:acc:f,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
§,§,interp,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
po,po,prep:loc,space,disamb
pkt,punkt,brev:npun,space,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
dodaje,dodawać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
pkt,punkt,brev:npun,space,disamb
2a,2a,subst:sg:nom:n,space,disamb
i,i,conj,space,disamb
2b,2b,subst:sg:nom:n,space,disamb
w,w,prep:loc:nwok,space,disamb
brzmieniu,brzmienie,subst:sg:loc:n,space,disamb
:,:,interp,none,disamb
"""","""",interp,none,new
2a,2a,subst:sg:nom:n,none,disamb
),),interp,none,disamb
należności,należność,subst:pl:acc:f,space,disamb
pieniężne,pieniężny,adj:pl:acc:f:pos,space,disamb
z,z,prep:gen:nwok,space,disamb
tytułu,tytuł,subst:sg:gen:m3,space,disamb
:,:,interp,none,disamb
a,a,subst:sg:nom:n,none,new
),),interp,none,disamb
zwrotów,zwrot,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
interwencji,interwencja,subst:pl:gen:f,space,disamb
i,i,conj,space,disamb
innych,inny,adj:pl:gen:m3:pos,space,disamb
środków,środek,subst:pl:gen:m3,space,disamb
będących,być,pact:pl:gen:m3:imperf:aff,space,disamb
częścią,część,subst:sg:inst:f,space,disamb
systemu,system,subst:sg:gen:m3,space,disamb
całkowitego,całkowity,adj:sg:gen:n:pos,none,new
lub,lub,conj,space,disamb
częściowego,częściowy,adj:sg:gen:n:pos,space,disamb
finansowania,finansować,ger:sg:gen:n:imperf:aff,space,disamb
Europejskiego,europejski,adj:sg:gen:m3:pos,space,disamb
Funduszu,fundusz,subst:sg:gen:m3,space,disamb
Orientacji,orientacja,subst:sg:gen:f,none,new
i,i,conj,space,disamb
Gwarancji,gwarancja,subst:sg:gen:f,space,disamb
dla,dla,prep:gen,space,disamb
Rolnictwa,rolnictwo,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
łącznie,łącznie,adv:pos,space,disamb
z,z,prep:inst:nwok,space,disamb
sumami,sum,subst:pl:inst:m2,space,disamb
",",",",interp,none,disamb
które,który,adj:pl:nom:f:pos,space,disamb
mają,mieć,fin:pl:ter:imperf,space,disamb
być,być,inf:imperf,space,disamb
pobrane,pobrać,ppas:sg:nom:n:perf:aff,none,new
w,w,prep:loc:nwok,space,disamb
związku,związek,subst:sg:loc:m3,space,disamb
z,z,prep:inst:nwok,space,disamb
tymi,ten,adj:pl:inst:n:pos,space,disamb
działaniami,działanie,subst:pl:inst:n,space,disamb
",",",",interp,none,disamb
b,b,subst:sg:nom:n,none,new
),),interp,none,disamb
danin,danina,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
premii,premia,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
kwot,kwota,subst:pl:gen:f,space,disamb
dodatkowych,dodatkowy,adj:pl:gen:f:pos,space,disamb
lub,lub,conj,space,disamb
wyrównawczych,wyrównawczy,adj:pl:gen:m3:pos,space,disamb
i,i,conj,space,disamb
innych,inny,adj:pl:gen:m3:pos,space,disamb
obowiązków,obowiązek,subst:pl:gen:m3,space,disamb
nakładanych,nakładać,ppas:pl:gen:f:imperf:aff,none,new
w,w,prep:loc:nwok,space,disamb
handlu,handel,subst:sg:loc:m3,space,disamb
