word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
94,94,num:pl:nom:m3:congr,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1037,1037,adj:sg:nom:m3:pos,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
15,15,adj:sg:gen:m3:pos,space,disamb
września,wrzesień,subst:sg:gen:m3,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Kodeks,kodeks,subst:sg:nom:m3,none,new
spółek,spółka,subst:pl:gen:f,space,disamb
handlowych,handlowy,adj:pl:gen:f:pos,space,disamb
Tytuł,tytuł,subst:sg:nom:m3,none,new
I,i,conj,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Dział,dział,subst:sg:nom:m3,none,new
I,I,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
wspólne,wspólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,newline,new
reguluje,regulować,fin:sg:ter:imperf,space,disamb
tworzenie,tworzenie,subst:sg:acc:n,space,disamb
",",",",interp,none,disamb
organizację,organizacja,subst:sg:acc:f,space,disamb
",",",",interp,none,disamb
funkcjonowanie,funkcjonować,ger:sg:acc:n:imperf:aff,space,disamb
",",",",interp,none,disamb
rozwiązywanie,rozwiązywać,ger:sg:acc:n:imperf:aff,space,disamb
",",",",interp,none,disamb
łączenie,łączyć,ger:sg:nom:n:imperf:aff,none,new
",",",",interp,none,disamb
podział,podział,subst:sg:nom:m3,space,disamb
i,i,conj,space,disamb
przekształcanie,przekształcać,ger:sg:nom:n:imperf:aff,space,disamb
spółek,spółka,subst:pl:gen:f,space,disamb
handlowych,handlowy,adj:pl:gen:f:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Spółkami,spółka,subst:pl:inst:f,newline,new
handlowymi,handlowy,adj:pl:inst:f:pos,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
:,:,interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
jawna,jawny,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
partnerska,partnerski,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
komandytowa,komandytowy,adj:sg:nom:f:pos,none,new
",",",",interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
komandytowo,komandytowo,adja,space,disamb
-,-,interp,none,disamb
akcyjna,akcyjny,adj:sg:nom:f:pos,none,disamb
",",",",interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
z,z,prep:inst:nwok,space,disamb
ograniczoną,ograniczony,adj:sg:inst:f:pos,space,disamb
odpowiedzialnością,odpowiedzialność,subst:sg:inst:f,none,new
i,i,conj,space,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
akcyjna,akcyjny,adj:sg:nom:f:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
sprawach,sprawa,subst:pl:loc:f,space,disamb
określonych,określić,ppas:pl:loc:f:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
§,§,interp,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
nieuregulowanych,uregulować,ppas:pl:loc:f:perf:neg,space,disamb
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
przepisy,przepis,subst:pl:nom:m3,none,new
Kodeksu,kodeks,subst:sg:gen:m3,space,disamb
cywilnego,cywilny,adj:sg:gen:m3:pos,space,disamb
.,.,interp,none,disamb
Jeżeli,jeżeli,comp,newline,new
wymaga,wymagać,fin:sg:ter:imperf,space,disamb
tego,to,subst:sg:gen:n,space,disamb
właściwość,właściwość,subst:sg:nom:f,space,disamb
(,(,interp,space,disamb
natura,natura,subst:sg:nom:f,none,disamb
),),interp,none,disamb
stosunku,stosunek,subst:sg:gen:m3,space,disamb
prawnego,prawny,adj:sg:gen:m3:pos,none,new
spółki,spółka,subst:sg:gen:f,space,disamb
handlowej,handlowy,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
przepisy,przepis,subst:pl:acc:m3,space,disamb
Kodeksu,kodeks,subst:sg:gen:m3,space,disamb
cywilnego,cywilny,adj:sg:gen:m3:pos,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
odpowiednio,odpowiednio,adv:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Przez,przez,prep:acc:nwok,none,new
umowę,umowa,subst:sg:acc:f,space,disamb
spółki,spółka,subst:sg:gen:f,space,disamb
handlowej,handlowy,adj:sg:gen:f:pos,space,disamb
wspólnicy,wspólnica,subst:sg:gen:f,space,disamb
albo,albo,conj,space,disamb
akcjonariusze,akcjonariusz,subst:pl:nom:m1,space,disamb
zobowiązują,zobowiązywać,fin:pl:ter:imperf,space,disamb
się,się,qub,space,disamb
dążyć,dążyć,inf:imperf,space,disamb
do,do,prep:gen,none,new
osiągnięcia,osiągnąć,ger:sg:gen:n:perf:aff,space,disamb
wspólnego,wspólny,adj:sg:gen:m3:pos,space,disamb
celu,cel,subst:sg:gen:m3,space,disamb
przez,przez,prep:acc:nwok,space,disamb
wniesienie,wnieść,ger:sg:acc:n:perf:aff,space,disamb
wkładów,wkład,subst:pl:gen:m3,space,disamb
oraz,oraz,conj,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
umowa,umowa,subst:sg:nom:f,space,disamb
albo,albo,conj,space,disamb
statut,statut,subst:sg:nom:m3,none,new
spółki,spółka,subst:sg:gen:f,space,disamb
tak,tak,adv:pos,space,disamb
stanowi,stanowić,fin:sg:ter:imperf,space,disamb
",",",",interp,none,disamb
przez,przez,prep:acc:nwok,space,disamb
współdziałanie,współdziałać,ger:sg:acc:n:imperf:aff,space,disamb
w,w,prep:acc:nwok,space,disamb
inny,inny,adj:sg:acc:m3:pos,space,disamb
określony,określony,adj:sg:acc:m3:pos,space,disamb
sposób,sposób,subst:sg:acc:m3,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
4,4,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Użyte,użyć,ppas:pl:nom:m3:perf:aff,newline,new
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
określenia,określenie,subst:pl:nom:n,space,disamb
oznaczają,oznaczać,fin:pl:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:f:pos,none,new
),),interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
osobowa,osobowy,adj:sg:nom:f:pos,space,disamb
-,-,interp,space,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
jawną,jawny,adj:sg:acc:f:pos,space,disamb
",",",",interp,none,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
partnerską,partnerski,adj:sg:acc:f:pos,space,disamb
",",",",interp,none,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
komandytową,komandytowy,adj:sg:acc:f:pos,space,disamb
i,i,conj,space,disamb
spółkę,spółka,subst:sg:acc:f,none,new
komandytowo,komandytowo,adja,space,disamb
-,-,interp,none,disamb
akcyjną,akcyjny,adj:sg:acc:f:pos,none,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
kapitałowa,kapitałowy,adj:sg:nom:f:pos,space,disamb
-,-,interp,space,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
z,z,prep:inst:nwok,space,disamb
ograniczoną,ograniczony,adj:sg:inst:f:pos,space,disamb
odpowiedzialnością,odpowiedzialność,subst:sg:inst:f,space,disamb
i,i,conj,space,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
akcyjną,akcyjny,adj:sg:acc:f:pos,none,new
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
jednoosobowa,jednoosobowy,adj:sg:nom:f:pos,space,disamb
-,-,interp,space,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
kapitałową,kapitałowy,adj:sg:acc:f:pos,space,disamb
",",",",interp,none,disamb
której,który,adj:sg:gen:f:pos,space,disamb
wszystkie,wszystek,adj:pl:nom:m3:pos,space,disamb
udziały,udział,subst:pl:nom:m3,space,disamb
albo,albo,conj,space,disamb
akcje,akcja,subst:pl:nom:f,none,new
należą,należeć,fin:pl:ter:imperf,space,disamb
do,do,prep:gen,space,disamb
jednego,jeden,adj:sg:gen:m1:pos,space,disamb
wspólnika,wspólnik,subst:sg:gen:m1,space,disamb
albo,albo,conj,space,disamb
akcjonariusza,akcjonariusz,subst:sg:gen:m1,space,disamb
",",",",interp,none,disamb
4,4,adj:sg:nom:f:pos,none,new
),),interp,none,disamb
spółka,spółka,subst:sg:nom:f,space,disamb
dominująca,dominować,pact:sg:nom:f:imperf:aff,space,disamb
-,-,interp,space,disamb
spółkę,spółka,subst:sg:acc:f,space,disamb
handlową,handlowy,adj:sg:acc:f:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
przypadku,przypadek,subst:sg:loc:m3,space,disamb
",",",",interp,none,disamb
gdy,gdy,adv,space,disamb
:,:,interp,none,disamb
a,a,subst:sg:nom:n,none,new
),),interp,none,disamb
dysponuje,dysponować,fin:sg:ter:imperf,space,disamb
bezpośrednio,bezpośrednio,adv:pos,space,disamb
lub,lub,conj,space,disamb
pośrednio,pośrednio,adv:pos,space,disamb
większością,większość,subst:sg:inst:f,space,disamb
głosów,głos,subst:pl:gen:m3,space,disamb
na,na,prep:loc,space,disamb
zgromadzeniu,zgromadzenie,subst:sg:loc:n,space,disamb
wspólników,wspólnik,subst:pl:gen:m1,none,new
albo,albo,conj,space,disamb
na,na,prep:loc,space,disamb
walnym,walny,adj:sg:loc:n:pos,space,disamb
zgromadzeniu,zgromadzenie,subst:sg:loc:n,space,disamb
także,także,qub,space,disamb
jako,jako,conj,space,disamb
zastawnik,zastawnik,subst:sg:nom:m3,space,disamb
albo,albo,conj,space,disamb
użytkownik,użytkownik,subst:sg:nom:m1,none,new
",",",",interp,none,disamb
bądź,bądź,conj,space,disamb
w,w,prep:loc:nwok,space,disamb
zarządzie,zarząd,subst:sg:loc:m3,space,disamb
innej,inny,adj:sg:gen:f:pos,space,disamb
spółki,spółka,subst:sg:gen:f,space,disamb
kapitałowej,kapitałowy,adj:sg:gen:f:pos,space,disamb
(,(,interp,space,disamb
spółki,spółka,subst:sg:gen:f,none,disamb
zależnej,zależny,adj:sg:gen:f:pos,space,disamb
),),interp,none,disamb
",",",",interp,none,disamb
także,także,qub,none,new
