word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
12,12,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
136,136,adj:sg:nom:f:pos,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
21,21,adj:sg:gen:m3:pos,space,disamb
stycznia,styczeń,subst:sg:gen:m3,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zmianie,zmiana,subst:sg:loc:f,space,disamb
niektórych,niektóry,adj:pl:gen:f:pos,space,disamb
ustaw,ustawa,subst:pl:gen:f,space,disamb
związanych,związany,adj:pl:gen:f:pos,space,disamb
z,z,prep:inst:nwok,space,disamb
funkcjonowaniem,funkcjonowanie,subst:sg:inst:n,space,disamb
administracji,administracja,subst:sg:gen:f,none,new
publicznej,publiczny,adj:sg:gen:f:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
ustawie,ustawa,subst:sg:loc:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
31,31,adj:sg:gen:m3:pos,space,disamb
stycznia,styczeń,subst:sg:gen:m3,space,disamb
1959,1959,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
cmentarzach,cmentarz,subst:pl:loc:m3,space,disamb
i,i,conj,space,disamb
chowaniu,chować,ger:sg:loc:n:imperf:aff,space,disamb
zmarłych,zmarły,subst:pl:gen:m1,space,disamb
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1972,1972,adj:sg:nom:m3:pos,none,new
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
47,47,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
298,298,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1989,1989,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
29,29,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
154,154,num:pl:nom:m3:congr,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1990,1990,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
34,34,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
198,198,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1991,1991,adj:sg:nom:m3:pos,none,new
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
64,64,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
271,271,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
126,126,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
805,805,num:pl:nom:m3:rec,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
141,141,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
943,943,num:pl:nom:m3:congr,space,disamb
oraz,oraz,conj,space,disamb
z,z,prep:gen:nwok,space,disamb
1998,1998,adj:sg:gen:m3:pos,none,new
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
106,106,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
668,668,adj:sg:nom:f:pos,space,disamb
),),interp,none,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
13,13,adj:sg:gen:m3:pos,space,disamb
otrzymuje,otrzymywać,fin:sg:ter:imperf,space,disamb
brzmienie,brzmienie,subst:sg:acc:n,space,disamb
:,:,interp,none,disamb
"""","""",interp,none,new
Art,artykuł,brev:pun,none,disamb
.,.,interp,none,disamb
13,13,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Zwłoki,zwłok,subst:pl:nom:m3,newline,new
osób,osoba,subst:pl:gen:f,space,disamb
zmarłych,zmarły,adj:pl:gen:f:pos,space,disamb
lub,lub,conj,space,disamb
zabitych,zabić,ppas:pl:gen:f:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
miejscach,miejsce,subst:pl:loc:n,space,disamb
publicznych,publiczny,adj:pl:loc:n:pos,space,disamb
przewozi,przewozić,fin:sg:ter:imperf,none,new
się,się,qub,space,disamb
przed,przed,prep:inst:nwok,space,disamb
ich,on,ppron3:pl:gen:m1:ter:akc:npraep,space,disamb
pochowaniem,pochować,ger:sg:inst:n:perf:aff,space,disamb
",",",",interp,none,disamb
na,na,prep:acc,space,disamb
wniosek,wniosek,subst:sg:acc:m3,space,disamb
właściwego,właściwy,adj:sg:gen:m3:pos,space,disamb
organu,organ,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
do,do,prep:gen,space,disamb
zakładu,zakład,subst:sg:gen:m3,none,new
medycyny,medycyna,subst:sg:gen:f,space,disamb
sądowej,sądowy,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
a,a,conj,space,disamb
w,w,prep:loc:nwok,space,disamb
razie,raz,subst:sg:loc:m3,space,disamb
jego,on,ppron3:sg:gen:m1:ter:akc:npraep,space,disamb
braku,brak,subst:sg:gen:m3,space,disamb
na,na,prep:loc,space,disamb
obszarze,obszar,subst:sg:loc:m3,space,disamb
powiatu,powiat,subst:sg:gen:m3,space,disamb
do,do,prep:gen,space,disamb
najbliższego,bliski,adj:sg:gen:m3:sup,none,new
szpitala,szpital,subst:sg:gen:m3,space,disamb
mającego,mieć,pact:sg:gen:m3:imperf:aff,space,disamb
prosektorium,prosektorium,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
celem,cel,subst:sg:inst:m3,space,disamb
ustalenia,ustalić,ger:sg:gen:n:perf:aff,space,disamb
przyczyny,przyczyna,subst:pl:nom:f,none,new
zgonu,zgon,subst:sg:gen:m3,space,disamb
.,.,interp,none,disamb
Organizowanie,organizować,ger:sg:nom:n:imperf:aff,newline,new
tego,ten,adj:sg:gen:m3:pos,space,disamb
przewozu,przewóz,subst:sg:gen:m3,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
do,do,prep:gen,space,disamb
zadań,zadanie,subst:pl:gen:n,space,disamb
powiatu,powiat,subst:sg:gen:m3,none,new
.,.,interp,none,disamb
"""","""",interp,none,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
ustawie,ustawa,subst:sg:loc:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
13,13,adj:sg:gen:m3:pos,space,disamb
listopada,listopad,subst:sg:gen:m3,space,disamb
1963,1963,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
zwalczaniu,zwalczać,ger:sg:loc:n:imperf:aff,space,disamb
chorób,choroba,subst:pl:gen:f,space,disamb
zakaźnych,zakaźny,adj:pl:gen:f:pos,space,disamb
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,U,brev:npun,none,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,space,disamb
50,50,num:pl:nom:m3:rec,none,new
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
279,279,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1971,1971,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
12,12,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
115,115,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1974,1974,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
47,47,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
280,280,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1989,1989,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
35,35,num:pl:nom:m3:rec,none,new
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
192,192,num:pl:nom:f:congr,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1990,1990,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
34,34,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
198,198,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
60,60,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
369,369,num:pl:nom:m3:rec,space,disamb
i,i,conj,space,disamb
z,z,prep:gen:nwok,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,none,new
106,106,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
668,668,adj:sg:nom:f:pos,space,disamb
),),interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
7,7,adj:sg:loc:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
ust,ustęp,brev:pun,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
i,i,conj,space,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
8,8,adj:sg:loc:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
ust,ustęp,brev:pun,space,disamb
.,.,interp,none,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
