word,base,info,trait,more
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
30,30,adj:sg:gen:m3:pos,space,disamb
czerwca,czerwiec,subst:sg:gen:m3,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Prawo,prawo,subst:sg:nom:n,none,new
własności,własność,subst:sg:gen:f,space,disamb
przemysłowej,przemysłowy,adj:sg:gen:f:pos,space,disamb
Tytuł,tytuł,subst:sg:nom:m3,none,new
I,i,conj,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,newline,new
normuje,normować,fin:sg:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
stosunki,stosunek,subst:pl:acc:m3,space,disamb
w,w,prep:loc:nwok,space,disamb
zakresie,zakres,subst:sg:loc:m3,space,disamb
wynalazków,wynalazek,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
wzorów,wzór,subst:pl:gen:m3,space,disamb
użytkowych,użytkowy,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
wzorów,wzór,subst:pl:gen:m3,space,disamb
przemysłowych,przemysłowy,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
znaków,znak,subst:pl:gen:m3,none,new
towarowych,towarowy,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
oznaczeń,oznaczenie,subst:pl:gen:n,space,disamb
geograficznych,geograficzny,adj:pl:gen:n:pos,space,disamb
i,i,conj,space,disamb
topografii,topografia,subst:pl:gen:f,space,disamb
układów,układ,subst:pl:gen:m3,space,disamb
scalonych,scalić,ppas:pl:gen:m3:perf:aff,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
",",",",interp,none,disamb
na,na,prep:loc,space,disamb
jakich,jaki,adj:pl:loc:f:pos,space,disamb
przedsiębiorcy,przedsiębiorca,subst:pl:nom:m1,space,disamb
mogą,móc,fin:pl:ter:imperf,space,disamb
przyjmować,przyjmować,inf:imperf,space,disamb
