word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
144,144,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
930,930,num:pl:nom:m3:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
20,20,adj:sg:gen:m3:pos,space,disamb
listopada,listopad,subst:sg:gen:m3,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zryczałtowanym,zryczałtować,ppas:sg:loc:m3:perf:aff,space,disamb
podatku,podatek,subst:sg:loc:m3,space,disamb
dochodowym,dochodowy,adj:sg:loc:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
niektórych,niektóry,adj:pl:gen:m3:pos,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
osiąganych,osiągać,ppas:pl:gen:f:imperf:aff,none,new
przez,przez,prep:acc:nwok,space,disamb
osoby,osoba,subst:pl:acc:f,space,disamb
fizyczne,fizyczny,adj:pl:acc:f:pos,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
reguluje,regulować,fin:sg:ter:imperf,space,disamb
opodatkowanie,opodatkowanie,subst:sg:acc:n,space,disamb
zryczałtowanym,zryczałtować,ppas:sg:inst:m3:perf:aff,space,disamb
podatkiem,podatek,subst:sg:inst:m3,space,disamb
dochodowym,dochodowy,adj:sg:inst:m3:pos,space,disamb
niektórych,niektóry,subst:pl:gen:m1,space,disamb
przychodów,przychód,subst:pl:gen:m3,none,new
(,(,interp,space,disamb
dochodów,dochód,subst:pl:gen:m3,none,disamb
),),interp,none,disamb
osiąganych,osiągać,ppas:pl:gen:m3:imperf:aff,space,disamb
przez,przez,prep:acc:nwok,space,disamb
osoby,osoba,subst:pl:acc:f,space,disamb
fizyczne,fizyczny,adj:pl:acc:f:pos,space,disamb
prowadzące,prowadzić,pact:pl:acc:f:imperf:aff,space,disamb
pozarolniczą,pozarolniczy,adj:sg:acc:f:pos,space,disamb
działalność,działalność,subst:sg:acc:f,none,new
gospodarczą,gospodarczy,adj:sg:acc:f:pos,space,disamb
oraz,oraz,conj,space,disamb
przez,przez,prep:acc:nwok,space,disamb
osoby,osoba,subst:pl:acc:f,space,disamb
duchowne,duchowny,adj:pl:acc:f:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Osoby,osoba,subst:pl:nom:f,newline,new
fizyczne,fizyczny,adj:pl:nom:f:pos,space,disamb
osiągające,osiągać,pact:pl:nom:f:imperf:aff,space,disamb
przychody,przychód,subst:pl:acc:m3,space,disamb
z,z,prep:gen:nwok,space,disamb
pozarolniczej,pozarolniczy,adj:sg:gen:f:pos,space,disamb
działalności,działalność,subst:sg:gen:f,space,disamb
gospodarczej,gospodarczy,adj:sg:gen:f:pos,none,new
opłacają,opłacać,fin:pl:ter:imperf,space,disamb
zryczałtowany,zryczałtować,ppas:sg:acc:m3:perf:aff,space,disamb
podatek,podatek,subst:sg:acc:m3,space,disamb
dochodowy,dochodowy,adj:sg:acc:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
formie,forma,subst:sg:loc:f,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:m3:pos,none,new
),),interp,none,disamb
ryczałtu,ryczałt,subst:sg:gen:m3,space,disamb
od,od,prep:gen:nwok,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
ewidencjonowanych,ewidencjonować,ppas:pl:gen:m3:imperf:aff,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
karty,karta,subst:sg:gen:f,space,disamb
podatkowej,podatkowy,adj:sg:gen:f:pos,space,disamb
.,.,interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Osoby,osoba,subst:pl:nom:f,newline,new
duchowne,duchowny,adj:pl:nom:f:pos,space,disamb
",",",",interp,none,disamb
prawnie,prawnie,qub,space,disamb
uznanych,uznany,adj:pl:gen:n:pos,space,disamb
wyznań,wyznanie,subst:pl:gen:n,space,disamb
",",",",interp,none,disamb
opłacają,opłacać,fin:pl:ter:imperf,space,disamb
zryczałtowany,zryczałtować,ppas:sg:acc:m3:perf:aff,space,disamb
podatek,podatek,subst:sg:acc:m3,space,disamb
dochodowy,dochodowy,adj:sg:nom:m3:pos,none,new
od,od,prep:gen:nwok,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
duchownych,duchowny,adj:pl:gen:f:pos,space,disamb
.,.,interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Wpływy,wpływ,subst:pl:nom:m3,newline,new
z,z,prep:gen:nwok,space,disamb
podatku,podatek,subst:sg:gen:m3,space,disamb
dochodowego,dochodowy,adj:sg:gen:m3:pos,space,disamb
opłacanego,opłacać,ppas:sg:gen:m3:imperf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
formie,forma,subst:sg:loc:f,space,disamb
ryczałtu,ryczałt,subst:sg:gen:m3,space,disamb
od,od,prep:gen:nwok,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
ewidencjonowanych,ewidencjonować,ppas:pl:gen:m3:imperf:aff,none,new
oraz,oraz,conj,space,disamb
zryczałtowanego,zryczałtować,ppas:sg:gen:m3:perf:aff,space,disamb
podatku,podatek,subst:sg:gen:m3,space,disamb
dochodowego,dochodowy,adj:sg:gen:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
osób,osoba,subst:pl:gen:f,none,new
duchownych,duchowny,adj:pl:gen:f:pos,space,disamb
stanowią,stanowić,fin:pl:ter:imperf,space,disamb
dochód,dochód,subst:sg:acc:m3,space,disamb
budżetu,budżet,subst:sg:gen:m3,space,disamb
państwa,państwo,subst:sg:gen:n,space,disamb
.,.,interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Wpływy,wpływ,subst:pl:nom:m3,newline,new
z,z,prep:gen:nwok,space,disamb
karty,karta,subst:sg:gen:f,space,disamb
podatkowej,podatkowy,adj:sg:gen:f:pos,space,disamb
stanowią,stanowić,fin:pl:ter:imperf,space,disamb
dochody,dochód,subst:pl:acc:m3,space,disamb
gmin,gmina,subst:pl:gen:f,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Przychodów,przychód,subst:pl:gen:m3,none,new
(,(,interp,space,disamb
dochodów,dochód,subst:pl:gen:m3,none,disamb
),),interp,none,disamb
opodatkowanych,opodatkować,ppas:pl:gen:m3:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
formach,forma,subst:pl:loc:f,space,disamb
zryczałtowanych,zryczałtować,ppas:pl:loc:f:perf:aff,space,disamb
nie,nie,qub,space,disamb
łączy,łączyć,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
z,z,prep:inst:nwok,space,disamb
przychodami,przychód,subst:pl:inst:m3,none,new
(,(,interp,space,disamb
dochodami,dochód,subst:pl:inst:m3,none,disamb
),),interp,none,disamb
z,z,prep:gen:nwok,space,disamb
innych,inny,adj:pl:gen:n:pos,space,disamb
źródeł,źródło,subst:pl:gen:n,space,disamb
podlegającymi,podlegać,pact:pl:inst:n:imperf:aff,space,disamb
opodatkowaniu,opodatkowanie,subst:sg:dat:n,space,disamb
na,na,prep:acc,space,disamb
podstawie,podstawa,subst:sg:dat:f,none,new
ustawy,ustawa,subst:sg:gen:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
26,26,adj:sg:gen:m3:pos,space,disamb
lipca,lipiec,subst:sg:gen:m3,space,disamb
1991,1991,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
podatku,podatek,subst:sg:loc:m3,space,disamb
dochodowym,dochodowy,adj:sg:loc:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
fizycznych,fizyczny,adj:pl:gen:n:pos,none,new
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,space,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1993,1993,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
90,90,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
416,416,num:pl:nom:f:rec,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
134,134,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
646,646,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1994,1994,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
43,43,num:pl:nom:m3:rec,none,new
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
163,163,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
Nr,numer,brev:npun,space,disamb
90,90,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
419,419,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
Nr,numer,brev:npun,space,disamb
113,113,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
547,547,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
Nr,numer,brev:npun,space,disamb
123,123,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
602,602,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
126,126,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,none,new
.,.,interp,none,disamb
626,626,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1995,1995,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
5,5,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
25,25,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
133,133,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
654,654,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1996,1996,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
