word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2004,2004,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
19,19,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
177,177,adj:sg:nom:f:pos,space,disamb
U,u,prep:gen,none,new
S,Solidarność,brev:npun,space,disamb
T,tesla,brev:npun,space,disamb
A,a,conj,space,disamb
W,w,prep:loc:nwok,space,disamb
A,A,subst:sg:loc:n,space,disamb
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
29,29,adj:sg:gen:m3:pos,space,disamb
stycznia,styczeń,subst:sg:gen:m3,space,disamb
2004,2004,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Prawo,prawo,subst:sg:nom:n,none,new
zamówień,zamówienie,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
Dział,dział,subst:sg:nom:m3,none,new
I,I,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Przedmiot,przedmiot,subst:sg:nom:m3,none,new
regulacji,regulacja,subst:sg:gen:f,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
określa,określać,fin:sg:ter:imperf,space,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
i,i,conj,space,disamb
tryb,tryb,subst:sg:acc:m3,space,disamb
udzielania,udzielać,ger:sg:gen:n:imperf:aff,space,disamb
zamówień,zamówienie,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
",",",",interp,none,disamb
środki,środek,subst:pl:acc:m3,space,disamb
ochrony,ochrona,subst:sg:gen:f,space,disamb
prawnej,prawny,adj:sg:gen:f:pos,none,new
",",",",interp,none,disamb
kontrolę,kontrola,subst:sg:acc:f,space,disamb
udzielania,udzielać,ger:sg:gen:n:imperf:aff,space,disamb
zamówień,zamówienie,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
oraz,oraz,conj,space,disamb
organy,organ,subst:pl:nom:m3,space,disamb
właściwe,właściwy,adj:pl:nom:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
sprawach,sprawa,subst:pl:loc:f,none,new
uregulowanych,uregulować,ppas:pl:loc:f:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ilekroć,ilekroć,adv,none,new
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
o,o,prep:loc,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
cenie,cena,subst:sg:dat:f,space,disamb
-,-,interp,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
cenę,cena,subst:sg:acc:f,space,disamb
w,w,prep:loc:nwok,space,disamb
rozumieniu,rozumienie,subst:sg:loc:n,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
3,3,adj:sg:gen:m3:pos,space,disamb
ust,ustęp,brev:pun,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
ustawy,ustawa,subst:sg:gen:f,none,new
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
5,5,adj:sg:gen:m3:pos,space,disamb
lipca,lipiec,subst:sg:gen:m3,space,disamb
2001,2001,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
cenach,cena,subst:pl:loc:f,space,disamb
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,space,disamb
97,97,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1050,1050,num:pl:nom:f:rec,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2002,2002,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,none,new
144,144,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1204,1204,adj:sg:nom:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
z,z,prep:gen:nwok,space,disamb
2003,2003,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
137,137,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1302,1302,adj:sg:nom:m3:pos,space,disamb
),),interp,none,disamb
;,;,interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
dostawach,dostawa,subst:pl:loc:f,space,disamb
-,-,interp,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
nabywanie,nabywać,ger:sg:acc:n:imperf:aff,space,disamb
rzeczy,rzecz,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
praw,prawo,subst:pl:gen:n,space,disamb
oraz,oraz,conj,space,disamb
innych,inny,adj:pl:gen:n:pos,space,disamb
dóbr,dobro,subst:pl:gen:n,none,new
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
szczególności,szczególność,subst:sg:loc:f,space,disamb
na,na,prep:loc,space,disamb
podstawie,podstawa,subst:sg:loc:f,space,disamb
umowy,umowa,subst:sg:gen:f,space,disamb
sprzedaży,sprzedaż,subst:sg:gen:f,space,disamb
",",",",interp,none,disamb
dostawy,dostawa,subst:sg:gen:f,space,disamb
",",",",interp,none,disamb
najmu,najem,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
dzierżawy,dzierżawa,subst:pl:nom:f,none,new
oraz,oraz,conj,space,disamb
leasingu,leasing,subst:sg:gen:m3,space,disamb
;,;,interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
kierowniku,kierownik,subst:sg:voc:m1,space,disamb
zamawiającego,zamawiać,pact:sg:gen:m1:imperf:aff,space,disamb
-,-,interp,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
osobę,osoba,subst:sg:acc:f,space,disamb
lub,lub,conj,space,disamb
organ,organ,subst:sg:acc:m3,space,disamb
",",",",interp,none,disamb
który,który,adj:sg:nom:m3:pos,none,new
-,-,interp,space,disamb
zgodnie,zgodnie,adv:pos,space,disamb
z,z,prep:inst:nwok,space,disamb
obowiązującymi,obowiązujący,adj:pl:inst:m3:pos,space,disamb
przepisami,przepis,subst:pl:inst:m3,space,disamb
",",",",interp,none,disamb
statutem,statut,subst:sg:inst:m3,space,disamb
lub,lub,conj,space,disamb
umową,umowa,subst:sg:inst:f,space,disamb
-,-,interp,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
uprawniony,uprawnić,ppas:sg:nom:m1:perf:aff,none,new
do,do,prep:gen,space,disamb
zarządzania,zarządzanie,subst:sg:gen:n,space,disamb
zamawiającym,zamawiać,pact:sg:inst:n:imperf:aff,space,disamb
",",",",interp,none,disamb
z,z,prep:inst:nwok,space,disamb
wyłączeniem,wyłączenie,subst:sg:inst:n,space,disamb
pełnomocników,pełnomocnik,subst:pl:gen:m1,space,disamb
ustanowionych,ustanowić,ppas:pl:gen:m3:perf:aff,none,new
przez,przez,prep:acc:nwok,space,disamb
zamawiającego,zamawiać,pact:sg:acc:m1:imperf:aff,space,disamb
;,;,interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
koncesji,koncesja,subst:sg:gen:f,space,disamb
na,na,prep:acc,space,disamb
roboty,robota,subst:pl:acc:f,space,disamb
budowlane,budowlany,adj:pl:acc:n:pos,space,disamb
-,-,interp,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
zamówienia,zamówienie,subst:pl:acc:n,space,disamb
publiczne,publiczny,adj:pl:nom:f:pos,none,new
na,na,prep:acc,space,disamb
roboty,robota,subst:pl:acc:f,space,disamb
budowlane,budowlany,adj:pl:acc:n:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:inst:nwok,space,disamb
tym,to,subst:sg:inst:n,space,disamb
że,że,comp,space,disamb
wynagrodzeniem,wynagrodzenie,subst:sg:inst:n,space,disamb
za,za,prep:acc,space,disamb
ich,on,ppron3:pl:gen:n:ter:akc:npraep,space,disamb
wykonanie,wykonać,ger:sg:acc:n:perf:aff,space,disamb
jest,być,fin:sg:ter:imperf,none,new
prawo,prawo,subst:sg:nom:n,space,disamb
do,do,prep:gen,space,disamb
eksploatacji,eksploatacja,subst:sg:gen:f,space,disamb
obiektu,obiekt,subst:sg:gen:m3,space,disamb
budowlanego,budowlany,adj:sg:gen:m3:pos,space,disamb
albo,albo,conj,space,disamb
takie,taki,adj:sg:nom:n:pos,space,disamb
prawo,prawo,subst:sg:nom:n,space,disamb
wraz,wraz,adv,space,disamb
z,z,prep:inst:nwok,space,disamb
zapłatą,zapłata,subst:sg:inst:f,none,new
;,;,interp,none,disamb
5,5,num:pl:nom:n:rec,none,new
),),interp,none,disamb
najkorzystniejszej,korzystny,adj:sg:dat:f:sup,space,disamb
ofercie,oferta,subst:sg:dat:f,space,disamb
-,-,interp,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
ofertę,oferta,subst:sg:acc:f,space,disamb
",",",",interp,none,disamb
która,który,adj:sg:nom:f:pos,space,disamb
przedstawia,przedstawiać,fin:sg:ter:imperf,none,new
najkorzystniejszy,korzystny,adj:sg:acc:m3:sup,space,disamb
bilans,bilans,subst:sg:acc:m3,space,disamb
ceny,cena,subst:sg:gen:f,space,disamb
i,i,conj,space,disamb
innych,inny,adj:pl:gen:n:pos,space,disamb
kryteriów,kryterium,subst:pl:gen:n,space,disamb
odnoszących,odnosić,pact:pl:gen:n:imperf:aff,space,disamb
się,się,qub,none,new
do,do,prep:gen,space,disamb
przedmiotu,przedmiot,subst:sg:gen:m3,space,disamb
zamówienia,zamówienie,subst:sg:gen:n,space,disamb
publicznego,publiczny,adj:sg:gen:n:pos,space,disamb
albo,albo,conj,space,disamb
ofertę,oferta,subst:sg:acc:f,space,disamb
z,z,prep:inst:nwok,space,disamb
najniższą,niski,adj:sg:inst:f:sup,space,disamb
ceną,cena,subst:sg:inst:f,space,disamb
",",",",interp,none,disamb
a,a,conj,space,disamb
w,w,prep:loc:nwok,space,disamb
