word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
155,155,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1014,1014,adj:sg:gen:m3:pos,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
26,26,adj:sg:gen:m3:pos,none,disamb
listopada,listopad,subst:sg:gen:m3,space,disamb
1998,1998,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
finansach,finanse,subst:pl:loc:n,space,disamb
publicznych,publiczny,adj:pl:loc:n:pos,space,disamb
Dział,dział,subst:sg:nom:m3,none,new
I,I,adj:sg:nom:m3:pos,space,disamb
Zasady,zasada,subst:pl:nom:f,none,new
ogólne,ogólny,adj:pl:nom:f:pos,space,disamb
finansów,finanse,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Podstawowe,podstawowy,adj:pl:nom:f:pos,none,new
definicje,definicja,subst:pl:nom:f,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
określa,określać,fin:sg:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
pojęcia,pojęcie,subst:sg:gen:n,space,disamb
:,:,interp,none,disamb
środków,środek,subst:pl:gen:m3,space,disamb
publicznych,publiczny,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
tym,to,subst:sg:loc:n,space,disamb
dochodów,dochód,subst:pl:gen:m3,space,disamb
i,i,conj,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
publicznych,publiczny,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
wydatków,wydatek,subst:pl:gen:m3,none,new
i,i,conj,space,disamb
rozchodów,rozchód,subst:pl:gen:m3,space,disamb
publicznych,publiczny,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
deficytu,deficyt,subst:sg:gen:m3,space,disamb
i,i,conj,space,disamb
nadwyżki,nadwyżka,subst:sg:gen:f,space,disamb
sektora,sektor,subst:sg:gen:m3,space,disamb
finansów,finanse,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,none,new
oraz,oraz,conj,space,disamb
państwowego,państwowy,adj:sg:gen:m3:pos,space,disamb
długu,dług,subst:sg:gen:m3,space,disamb
publicznego,publiczny,adj:sg:gen:m3:pos,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
i,i,conj,space,disamb
sposoby,sposób,subst:pl:acc:m3,space,disamb
zapewnienia,zapewnienie,subst:sg:gen:n,space,disamb
jawności,jawność,subst:sg:gen:f,space,disamb
i,i,conj,space,disamb
przejrzystości,przejrzystość,subst:sg:gen:f,space,disamb
finansów,finanse,subst:pl:gen:n,space,disamb
publicz,publicz,adj:pl:gen:n:pos,space,disamb
nych,nych,adj:pl:gen:n:pos,none,new
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
formy,forma,subst:pl:nom:f,space,disamb
organizacyjno,organizacyjno,adja,space,disamb
-,-,interp,none,disamb
prawne,prawny,adj:pl:nom:f:pos,none,disamb
jednostek,jednostka,subst:pl:gen:f,space,disamb
należących,należeć,pact:pl:gen:f:imperf:aff,space,disamb
do,do,prep:gen,space,disamb
sektora,sektor,subst:sg:gen:m3,space,disamb
finansów,finanse,subst:pl:gen:n,space,disamb
pub,pub,subst:sg:nom:m3,space,disamb
licznych,liczny,adj:pl:gen:m3:pos,none,new
",",",",interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
planowania,planować,ger:sg:gen:n:imperf:aff,space,disamb
środków,środek,subst:pl:gen:m3,space,disamb
publicznych,publiczny,adj:pl:gen:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
dysponowania,dysponować,ger:sg:gen:n:imperf:aff,space,disamb
nimi,on,ppron3:pl:inst:m1:ter:akc:praep,space,disamb
",",",",interp,none,disamb
5,5,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
zarządzania,zarządzać,ger:sg:gen:n:imperf:aff,space,disamb
państwowym,państwowy,adj:sg:inst:m3:pos,space,disamb
długiem,dług,subst:sg:inst:m3,space,disamb
publicznym,publiczny,adj:sg:inst:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
procedury,procedura,subst:sg:gen:f,space,disamb
ostroż,ostroż,brev:pun,space,disamb
nościowe,nościowe,adj:pl:nom:f:pos,none,new
i,i,conj,space,disamb
sanacyjne,sanacyjny,adj:pl:nom:f:pos,space,disamb
wprowadzane,wprowadzać,ppas:pl:nom:f:imperf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
razie,raz,subst:sg:loc:m3,space,disamb
nadmiernego,nadmierny,adj:sg:gen:n:pos,space,disamb
zadłużenia,zadłużenie,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
6,6,adj:sg:nom:m3:pos,none,new
),),interp,none,disamb
sposób,sposób,subst:sg:nom:m3,space,disamb
finansowania,finansować,ger:sg:gen:n:imperf:aff,space,disamb
deficytu,deficyt,subst:sg:gen:m3,space,disamb
i,i,conj,space,disamb
zasady,zasada,subst:sg:gen:f,space,disamb
operacji,operacja,subst:pl:gen:f,space,disamb
finansowych,finansowy,adj:pl:gen:f:pos,space,disamb
dokonywanych,dokonywać,ppas:pl:gen:f:imperf:aff,space,disamb
przez,przez,prep:acc:nwok,none,new
podmioty,podmiot,subst:pl:acc:m3,space,disamb
sektora,sektor,subst:sg:gen:m3,space,disamb
finansów,finanse,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
",",",",interp,none,disamb
7,7,adj:sg:nom:m3:pos,none,new
),),interp,none,disamb
zakres,zakres,subst:sg:nom:m3,space,disamb
projektowanych,projektować,ppas:pl:gen:m3:imperf:aff,space,disamb
i,i,conj,space,disamb
uchwalanych,uchwalać,ppas:pl:gen:m3:imperf:aff,space,disamb
budżetów,budżet,subst:pl:gen:m3,space,disamb
opartych,oprzeć,ppas:pl:gen:m3:perf:aff,space,disamb
na,na,prep:loc,space,disamb
dochodach,dochód,subst:pl:loc:m3,space,disamb
publicznych,publiczny,adj:pl:gen:f:pos,none,new
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
tym,to,subst:sg:loc:n,space,disamb
zasady,zasada,subst:pl:nom:f,space,disamb
klasyfikacji,klasyfikacja,subst:sg:gen:f,space,disamb
dochodów,dochód,subst:pl:gen:m3,space,disamb
i,i,conj,space,disamb
wydatków,wydatek,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
8,8,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
opracowywania,opracowywać,ger:sg:gen:n:imperf:aff,space,disamb
projektów,projekt,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
9,9,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
uchwalania,uchwalać,ger:sg:gen:n:imperf:aff,space,disamb
budżetów,budżet,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
10,10,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zasady,zasada,subst:sg:gen:f,space,disamb
i,i,conj,space,disamb
tryb,tryb,subst:sg:nom:m3,space,disamb
wykonywania,wykonywać,ger:sg:gen:n:imperf:aff,space,disamb
budżetów,budżet,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
11,11,adj:sg:nom:f:pos,none,new
),),interp,none,disamb
odpowiedzialność,odpowiedzialność,subst:sg:acc:f,space,disamb
za,za,prep:acc,space,disamb
naruszenie,naruszyć,ger:sg:acc:n:perf:aff,space,disamb
dyscypliny,dyscyplina,subst:sg:gen:f,space,disamb
finansów,finanse,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ilekroć,ilekroć,adv,none,new
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
o,o,prep:loc,space,disamb
Ministrze,minister,subst:sg:loc:m1,space,disamb
Finansów,finanse,subst:pl:gen:n,space,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
odpowiednio,odpowiednio,adv:pos,none,new
ministra,minister,subst:sg:gen:m1,space,disamb
właściwego,właściwy,adj:sg:gen:m1:pos,space,disamb
do,do,prep:gen,space,disamb
spraw,sprawa,subst:pl:gen:f,space,disamb
budżetu,budżet,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
ministra,minister,subst:sg:acc:m1,space,disamb
właściwego,właściwy,adj:sg:acc:m1:pos,space,disamb
do,do,prep:gen,space,disamb
spraw,sprawa,subst:pl:gen:f,space,disamb
finansów,finanse,subst:pl:gen:n,none,new
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
oraz,oraz,conj,space,disamb
ministra,minister,subst:sg:acc:m1,space,disamb
właściwego,właściwy,adj:sg:acc:m1:pos,space,disamb
do,do,prep:gen,space,disamb
spraw,sprawa,subst:pl:gen:f,space,disamb
instytucji,instytucja,subst:pl:gen:f,space,disamb
finansowych,finansowy,adj:pl:gen:f:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Środkami,środek,subst:pl:inst:m3,newline,new
publicznymi,publiczny,adj:pl:inst:n:pos,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
dochody,dochód,subst:pl:nom:m3,space,disamb
publiczne,publiczny,adj:pl:nom:m3:pos,space,disamb
",",",",interp,none,disamb
2,2,num:pl:nom:m3:congr,none,new
),),interp,none,disamb
środki,środek,subst:pl:acc:m3,space,disamb
pochodzące,pochodzić,pact:pl:acc:m3:imperf:aff,space,disamb
ze,z,prep:gen:wok,space,disamb
źródeł,źródło,subst:pl:gen:n,space,disamb
zagranicznych,zagraniczny,adj:pl:gen:n:pos,space,disamb
",",",",interp,none,disamb
nie,nie,qub,space,disamb
podlegające,podlegać,pact:pl:acc:m3:imperf:aff,space,disamb
zwrotowi,zwrot,subst:sg:dat:m3,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
przychody,przychód,subst:pl:nom:m3,space,disamb
jednostek,jednostka,subst:pl:gen:f,space,disamb
organizacyjnych,organizacyjny,adj:pl:gen:f:pos,space,disamb
i,i,conj,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
prawnych,prawny,adj:pl:gen:f:pos,space,disamb
zaliczanych,zaliczać,ppas:pl:gen:f:imperf:aff,space,disamb
do,do,prep:gen,space,disamb
sektora,sektor,subst:sg:gen:m3,none,new
