word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2001,2001,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
46,46,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
499,499,num:pl:nom:m3:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
12,12,adj:sg:gen:m3:pos,space,disamb
kwietnia,kwiecień,subst:sg:gen:m3,space,disamb
2001,2001,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Ordynacja,ordynacja,subst:sg:nom:f,none,new
wyborcza,wyborczy,adj:sg:nom:f:pos,space,disamb
do,do,prep:gen,space,disamb
Sejmu,sejm,subst:sg:gen:m3,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
i,i,conj,none,new
do,do,prep:gen,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
Dział,dział,subst:sg:nom:m3,none,new
I,I,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
wspólne,wspólny,adj:pl:nom:m3:pos,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
określa,określać,fin:sg:ter:imperf,space,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
i,i,conj,space,disamb
tryb,tryb,subst:sg:acc:m3,space,disamb
zgłaszania,zgłaszać,ger:sg:gen:n:imperf:aff,space,disamb
kandydatów,kandydat,subst:pl:gen:m1,space,disamb
na,na,prep:acc,space,disamb
posłów,poseł,subst:pl:acc:m1,space,disamb
i,i,conj,space,disamb
kandydatów,kandydat,subst:pl:acc:m1,space,disamb
na,na,prep:acc,space,disamb
senatorów,senator,subst:pl:gen:m1,none,new
",",",",interp,none,disamb
przeprowadzania,przeprowadzać,ger:sg:gen:n:imperf:aff,space,disamb
wyborów,wybory,subst:pl:gen:n,space,disamb
oraz,oraz,conj,space,disamb
warunki,warunek,subst:pl:acc:m3,space,disamb
ważności,ważność,subst:sg:gen:f,space,disamb
wyborów,wybory,subst:pl:gen:n,space,disamb
do,do,prep:gen,space,disamb
Sejmu,sejm,subst:sg:gen:m3,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:dat:f,none,new
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
i,i,conj,space,disamb
do,do,prep:gen,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
a,a,conj,space,disamb
także,także,conj,space,disamb
zasady,zasada,subst:pl:nom:f,none,new
prowadzenia,prowadzić,ger:sg:gen:n:imperf:aff,space,disamb
i,i,conj,space,disamb
finansowania,finansować,ger:sg:gen:n:imperf:aff,space,disamb
kampanii,kampania,subst:sg:gen:f,space,disamb
wyborczej,wyborczy,adj:sg:gen:f:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
wyborach,wybory,subst:pl:loc:n,space,disamb
do,do,prep:gen,space,disamb
Sejmu,sejm,subst:sg:gen:m3,space,disamb
i,i,conj,space,disamb
do,do,prep:gen,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
głosować,głosować,inf:imperf,space,disamb
można,można,pred,space,disamb
tylko,tylko,qub,space,disamb
osobiście,osobiście,adv:pos,space,disamb
i,i,conj,space,disamb
tylko,tylko,qub,space,disamb
jeden,jeden,adj:sg:acc:m3:pos,space,disamb
raz,raz,subst:sg:acc:m3,none,new
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Wybory,wybory,subst:pl:nom:n,none,new
do,do,prep:gen,space,disamb
Sejmu,sejm,subst:sg:gen:m3,space,disamb
i,i,conj,space,disamb
do,do,prep:gen,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
odbywają,odbywać,fin:pl:ter:imperf,space,disamb
się,się,qub,space,disamb
łącznie,łącznie,adv:pos,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
dniu,dzień,subst:sg:loc:m3,space,disamb
wolnym,wolny,adj:sg:loc:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
pracy,praca,subst:sg:gen:f,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
4,4,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Przepisy,przepis,subst:pl:acc:m3,none,new
niniejszego,niniejszy,adj:sg:gen:m3:pos,space,disamb
działu,dział,subst:sg:gen:m3,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
do,do,prep:gen,space,disamb
wyborów,wybory,subst:pl:gen:n,space,disamb
do,do,prep:gen,space,disamb
Sejmu,sejm,subst:sg:gen:m3,space,disamb
i,i,conj,space,disamb
do,do,prep:gen,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,none,new
przepisy,przepis,subst:pl:nom:m3,space,disamb
szczególne,szczególny,adj:pl:nom:m3:pos,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
nie,nie,qub,space,disamb
stanowią,stanowić,fin:pl:ter:imperf,space,disamb
inaczej,inaczej,adv,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
5,5,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ilekroć,ilekroć,adv,none,new
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
o,o,prep:loc,space,disamb
wyborach,wybory,subst:pl:loc:n,space,disamb
",",",",interp,none,disamb
należy,należeć,fin:sg:ter:imperf,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
rozumieć,rozumieć,inf:imperf,space,disamb
wybory,wybory,subst:pl:acc:n,space,disamb
do,do,prep:gen,space,disamb
Sejmu,sejm,subst:sg:gen:m3,none,new
i,i,conj,space,disamb
do,do,prep:gen,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
.,.,interp,none,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
2,2,adj:sg:nom:m3:pos,space,disamb
Prawa,prawo,subst:pl:nom:n,none,new
wyborcze,wyborczy,adj:pl:nom:n:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
6,6,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Prawo,prawo,subst:sg:nom:n,none,new
wybierania,wybierać,ger:sg:gen:n:imperf:aff,space,disamb
(,(,interp,space,disamb
czynne,czynny,adj:sg:nom:n:pos,none,disamb
prawo,prawo,subst:sg:nom:n,space,disamb
wyborcze,wyborczy,adj:sg:nom:n:pos,space,disamb
),),interp,none,disamb
posłów,poseł,subst:pl:gen:m1,space,disamb
i,i,conj,space,disamb
senatorów,senator,subst:pl:gen:m1,space,disamb
ma,mieć,fin:sg:ter:imperf,space,disamb
każdy,każdy,adj:sg:nom:m1:pos,space,disamb
obywatel,obywatel,subst:sg:nom:m1,space,disamb
polski,polski,adj:sg:nom:m3:pos,none,new
",",",",interp,none,disamb
który,który,adj:sg:nom:m3:pos,space,disamb
najpóźniej,późno,adv:sup,space,disamb
w,w,prep:loc:nwok,space,disamb
dniu,dzień,subst:sg:loc:m3,space,disamb
głosowania,głosowanie,subst:sg:gen:n,space,disamb
kończy,kończyć,fin:sg:ter:imperf,space,disamb
18,18,num:pl:acc:m3:rec,space,disamb
lat,rok,subst:pl:gen:m3,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
7,7,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Nie,nie,qub,none,new
mają,mieć,fin:pl:ter:imperf,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
wybierania,wybierać,ger:sg:gen:n:imperf:aff,space,disamb
osoby,osoba,subst:sg:gen:f,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
pozbawione,pozbawić,ppas:pl:acc:n:perf:aff,space,disamb
praw,prawo,subst:pl:gen:n,space,disamb
publicznych,publiczny,adj:pl:gen:n:pos,space,disamb
prawomocnym,prawomocny,adj:sg:inst:n:pos,space,disamb
orzeczeniem,orzeczenie,subst:sg:inst:n,space,disamb
sądu,sąd,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
pozbawione,pozbawić,ppas:pl:acc:n:perf:aff,space,disamb
praw,prawo,subst:pl:gen:n,space,disamb
wyborczych,wyborczy,adj:pl:gen:n:pos,space,disamb
prawomocnym,prawomocny,adj:sg:inst:n:pos,space,disamb
orzeczeniem,orzeczenie,subst:sg:inst:n,space,disamb
Trybunału,trybunał,subst:sg:gen:m3,space,disamb
Stanu,stan,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
ubezwłasnowolnione,ubezwłasnowolnić,ppas:pl:acc:m3:perf:aff,space,disamb
prawomocnym,prawomocny,adj:sg:inst:n:pos,space,disamb
orzeczeniem,orzeczenie,subst:sg:inst:n,space,disamb
sądu,sąd,subst:sg:gen:m3,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
8,8,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Prawo,prawo,subst:sg:nom:n,newline,new
wybieralności,wybieralność,subst:sg:gen:f,space,disamb
(,(,interp,space,disamb
bierne,bierny,adj:sg:nom:n:pos,none,disamb
prawo,prawo,subst:sg:nom:n,space,disamb
wyborcze,wyborczy,adj:sg:nom:n:pos,space,disamb
),),interp,none,disamb
przysługuje,przysługiwać,fin:sg:ter:imperf,space,disamb
osobie,osoba,subst:sg:dat:f,space,disamb
mającej,mieć,pact:sg:dat:f:imperf:aff,space,disamb
prawo,prawo,subst:sg:acc:n,none,new
wybierania,wybierać,ger:sg:gen:n:imperf:aff,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
spełnia,spełniać,fin:sg:ter:imperf,space,disamb
warunki,warunek,subst:pl:acc:m3,space,disamb
określone,określić,ppas:pl:acc:m3:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
przepisach,przepis,subst:pl:loc:m3,space,disamb
szczególnych,szczególny,adj:pl:gen:f:pos,none,new
ustawy,ustawa,subst:sg:gen:f,space,disamb
.,.,interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Nie,nie,qub,newline,new
można,można,pred,space,disamb
kandydować,kandydować,inf:imperf,space,disamb
równocześnie,równocześnie,adv:pos,space,disamb
do,do,prep:gen,space,disamb
