word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1996,1996,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
106,106,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
496,496,num:pl:nom:f:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
8,8,adj:sg:gen:m3:pos,space,disamb
sierpnia,sierpień,subst:sg:gen:m3,space,disamb
1996,1996,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zmianie,zmiana,subst:sg:loc:f,space,disamb
niektórych,niektóry,adj:pl:gen:f:pos,space,disamb
ustaw,ustawa,subst:pl:gen:f,space,disamb
normujących,normować,pact:pl:gen:f:imperf:aff,space,disamb
funkcjonowanie,funkcjonować,ger:sg:acc:n:imperf:aff,space,disamb
gospodarki,gospodarka,subst:pl:nom:f,none,new
i,i,conj,space,disamb
administracji,administracja,subst:sg:gen:f,space,disamb
publicznej,publiczny,adj:sg:gen:f:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
rozporządzeniu,rozporządzenie,subst:sg:loc:n,space,disamb
Prezydenta,prezydent,subst:sg:gen:m1,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
24,24,adj:sg:gen:m3:pos,space,disamb
października,październik,subst:sg:gen:m3,space,disamb
1934,1934,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
-,-,interp,none,new
Prawo,prawo,subst:sg:nom:n,space,disamb
upadłościowe,upadłościowy,adj:sg:nom:n:pos,space,disamb
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1991,1991,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
118,118,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
512,512,num:pl:nom:f:congr,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1994,1994,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
1,1,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1995,1995,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
85,85,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
426,426,subst:sg:nom:f,space,disamb
i,i,conj,space,disamb
z,z,prep:gen:nwok,space,disamb
1996,1996,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
6,6,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
43,43,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
Nr,numer,brev:npun,space,disamb
43,43,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
189,189,adj:sg:nom:f:pos,space,disamb
),),interp,none,disamb
wprowadza,wprowadzać,fin:sg:ter:imperf,none,new
się,się,qub,space,disamb
następujące,następujący,adj:pl:acc:f:pos,space,disamb
zmiany,zmiana,subst:pl:acc:f,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
13,13,adj:sg:loc:m3:pos,space,disamb
dotychczasową,dotychczasowy,adj:sg:acc:f:pos,space,disamb
treść,treść,subst:sg:acc:f,space,disamb
oznacza,oznaczać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
jako,jako,conj,space,disamb
§,§,interp,space,disamb
1,1,adj:sg:nom:m3:pos,none,disamb
i,i,conj,space,disamb
dodaje,dodawać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
§,§,interp,space,disamb
2,2,adj:sg:nom:m3:pos,none,disamb
w,w,prep:loc:nwok,space,disamb
brzmieniu,brzmienie,subst:sg:dat:n,none,new
:,:,interp,none,disamb
"""","""",interp,none,new
§,§,interp,none,disamb
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Przepisów,przepis,subst:pl:gen:m3,newline,new
§,§,interp,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
nie,nie,qub,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
do,do,prep:gen,space,disamb
przedsiębiorstw,przedsiębiorstwo,subst:pl:gen:n,space,disamb
państwowych,państwowy,adj:pl:gen:n:pos,space,disamb
oraz,oraz,conj,none,new
spółek,spółka,subst:pl:gen:f,space,disamb
z,z,prep:inst:nwok,space,disamb
wyłącznym,wyłączny,adj:sg:inst:m3:pos,space,disamb
udziałem,udział,subst:sg:inst:m3,space,disamb
Skarbu,skarb,subst:sg:gen:m3,space,disamb
Państwa,państwo,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
Minister,minister,subst:sg:nom:m1,space,disamb
Skarbu,skarb,subst:sg:gen:m3,none,new
Państwa,państwo,subst:sg:gen:n,space,disamb
zapewni,zapewnić,fin:sg:ter:perf,space,disamb
brakujące,brakować,pact:pl:acc:m3:imperf:aff,space,disamb
środki,środek,subst:pl:acc:m3,space,disamb
na,na,prep:acc,space,disamb
zaspokojenie,zaspokoić,ger:sg:acc:n:perf:aff,space,disamb
kosztów,koszt,subst:pl:gen:m3,space,disamb
postępowania,postępowanie,subst:pl:nom:n,none,new
.,.,interp,none,disamb
"""","""",interp,none,disamb
;,;,interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
217,217,adj:sg:loc:m3:pos,space,disamb
na,na,prep:loc,space,disamb
końcu,koniec,subst:sg:loc:m3,space,disamb
drugiego,drugi,adj:sg:gen:n:pos,space,disamb
zdania,zdanie,subst:sg:gen:n,space,disamb
kropkę,kropka,subst:sg:acc:f,space,disamb
zastępuje,zastępować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
przecinkiem,przecinek,subst:sg:inst:m3,space,disamb
i,i,conj,space,disamb
dodaje,dodawać,fin:sg:ter:imperf,none,new
się,się,qub,space,disamb
wyrazy,wyraz,subst:pl:acc:m3,space,disamb
"""","""",interp,space,disamb
a,a,conj,none,disamb
jeżeli,jeżeli,comp,space,disamb
dotyczy,dotyczyć,fin:sg:ter:imperf,space,disamb
upadłości,upadłość,subst:sg:gen:f,space,disamb
przedsiębiorstwa,przedsiębiorstwo,subst:sg:gen:n,space,disamb
państwowego,państwowy,adj:sg:gen:n:pos,space,disamb
-,-,interp,none,new
także,także,qub,space,disamb
organowi,organ,subst:sg:dat:m3,space,disamb
założycielskiemu,założycielski,adj:sg:dat:m3:pos,space,disamb
.,.,interp,none,disamb
"""","""",interp,none,disamb
;,;,interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
218,218,adj:sg:loc:m3:pos,space,disamb
dotychczasową,dotychczasowy,adj:sg:acc:f:pos,space,disamb
treść,treść,subst:sg:acc:f,space,disamb
oznacza,oznaczać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
jako,jako,conj,space,disamb
§,§,interp,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
i,i,conj,space,disamb
dodaje,dodawać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
§,§,interp,space,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
brzmieniu,brzmienie,subst:sg:dat:n,none,new
:,:,interp,none,disamb
"""","""",interp,none,new
§,§,interp,none,disamb
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Przepisów,przepis,subst:pl:gen:m3,newline,new
§,§,interp,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
nie,nie,qub,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
do,do,prep:gen,space,disamb
przedsiębiorstw,przedsiębiorstwo,subst:pl:gen:n,space,disamb
państwowych,państwowy,adj:pl:gen:n:pos,space,disamb
oraz,oraz,conj,none,new
spółek,spółka,subst:pl:gen:f,space,disamb
z,z,prep:inst:nwok,space,disamb
wyłącznym,wyłączny,adj:sg:inst:m3:pos,space,disamb
udziałem,udział,subst:sg:inst:m3,space,disamb
Skarbu,skarb,subst:sg:gen:m3,space,disamb
Państwa,państwo,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
Minister,minister,subst:sg:nom:m1,none,new
Skarbu,skarb,subst:sg:gen:m3,space,disamb
Państwa,państwo,subst:sg:gen:n,space,disamb
zapewni,zapewnić,fin:sg:ter:perf,space,disamb
brakujące,brakować,pact:pl:acc:m3:imperf:aff,space,disamb
środki,środek,subst:pl:acc:m3,space,disamb
na,na,prep:acc,space,disamb
zaspokojenie,zaspokoić,ger:sg:acc:n:perf:aff,space,disamb
kosztów,koszt,subst:pl:gen:m3,none,new
postępowania,postępowanie,subst:sg:gen:n,space,disamb
.,.,interp,none,disamb
"""","""",interp,none,disamb
;,;,interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
219,219,adj:sg:loc:m3:pos,space,disamb
na,na,prep:loc,space,disamb
końcu,koniec,subst:sg:loc:m3,space,disamb
zdania,zdanie,subst:sg:gen:n,space,disamb
kropkę,kropka,subst:sg:acc:f,space,disamb
zastępuje,zastępować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
przecinkiem,przecinek,subst:sg:inst:m3,space,disamb
i,i,conj,space,disamb
dodaje,dodawać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
wyrazy,wyraz,subst:pl:acc:m3,none,new
"""","""",interp,space,disamb
a,a,conj,none,disamb
jeżeli,jeżeli,comp,space,disamb
dotyczy,dotyczyć,fin:sg:ter:imperf,space,disamb
upadłości,upadłość,subst:sg:gen:f,space,disamb
przedsiębiorstwa,przedsiębiorstwo,subst:sg:gen:n,space,disamb
państwowego,państwowy,adj:sg:gen:n:pos,space,disamb
-,-,interp,space,disamb
także,także,qub,space,disamb
organowi,organ,subst:sg:dat:m3,none,new
założycielskiemu,założycielski,adj:sg:dat:m3:pos,space,disamb
.,.,interp,none,disamb
"""","""",interp,none,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
