word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1994,1994,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
121,121,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
591,591,num:pl:nom:m3:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
29,29,adj:sg:gen:m3:pos,space,disamb
września,wrzesień,subst:sg:gen:m3,space,disamb
1994,1994,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
rachunkowości,rachunkowość,subst:sg:loc:f,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
określa,określać,fin:sg:ter:imperf,space,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
rachunkowości,rachunkowość,subst:sg:gen:f,space,disamb
oraz,oraz,conj,space,disamb
tryb,tryb,subst:sg:acc:m3,space,disamb
badania,badać,ger:sg:gen:n:imperf:aff,space,disamb
sprawozdań,sprawozdanie,subst:pl:gen:n,space,disamb
finansowych,finansowy,adj:pl:gen:n:pos,space,disamb
przez,przez,prep:acc:nwok,none,new
biegłych,biegły,adj:pl:acc:m1:pos,space,disamb
rewidentów,rewident,subst:pl:acc:m1,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Przepisy,przepis,subst:pl:acc:m3,newline,new
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
rachunkowości,rachunkowość,subst:sg:loc:f,space,disamb
",",",",interp,none,disamb
zwanej,zwać,ppas:sg:gen:f:imperf:aff,space,disamb
dalej,daleko,adv:com,space,disamb
ustawą,ustawa,subst:sg:inst:f,space,disamb
",",",",interp,none,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
do,do,prep:gen,space,disamb
mających,mieć,pact:pl:gen:m1:imperf:aff,space,disamb
siedzibę,siedziba,subst:sg:acc:f,none,new
lub,lub,conj,space,disamb
miejsce,miejsce,subst:sg:acc:n,space,disamb
sprawowania,sprawować,ger:sg:gen:n:imperf:aff,space,disamb
zarządu,zarząd,subst:sg:gen:m3,space,disamb
na,na,prep:loc,space,disamb
terytorium,terytorium,subst:sg:loc:n,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
Polskiej,polski,adj:sg:gen:f:pos,none,new
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
spółek,spółka,subst:pl:gen:f,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
handlowego,handlowy,adj:sg:gen:n:pos,space,disamb
i,i,conj,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
cywilnego,cywilny,adj:sg:gen:n:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:inst:nwok,space,disamb
zastrzeżeniem,zastrzeżenie,subst:sg:inst:n,space,disamb
pkt,punkt,brev:npun,space,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
oraz,oraz,conj,none,new
innych,inny,adj:pl:gen:f:pos,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
prawnych,prawny,adj:pl:gen:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:inst:nwok,space,disamb
wyjątkiem,wyjątek,subst:sg:inst:m3,space,disamb
Skarbu,skarb,subst:sg:gen:m3,space,disamb
Państwa,państwo,subst:sg:gen:n,space,disamb
i,i,conj,space,disamb
Narodowego,narodowy,adj:sg:gen:n:pos,space,disamb
Banku,bank,subst:sg:gen:m3,none,new
Polskiego,polski,adj:sg:gen:m3:pos,space,disamb
",",",",interp,none,disamb
2,2,num:pl:nom:f:congr,none,new
),),interp,none,disamb
osób,osoba,subst:pl:gen:f,space,disamb
fizycznych,fizyczny,adj:pl:gen:f:pos,space,disamb
i,i,conj,space,disamb
spółek,spółka,subst:pl:gen:f,space,disamb
cywilnych,cywilny,adj:pl:gen:f:pos,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
fizycznych,fizyczny,adj:pl:gen:f:pos,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
ich,on,ppron3:pl:gen:f:ter:akc:npraep,space,disamb
przychody,przychód,subst:pl:nom:m3,space,disamb
netto,netto,subst:sg:nom:n,none,new
ze,z,prep:gen:wok,space,disamb
sprzedaży,sprzedaż,subst:sg:gen:f,space,disamb
towarów,towar,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
produktów,produkt,subst:pl:gen:m3,space,disamb
i,i,conj,space,disamb
operacji,operacja,subst:pl:gen:f,space,disamb
finansowych,finansowy,adj:pl:gen:f:pos,space,disamb
za,za,prep:acc,space,disamb
poprzedni,poprzedni,adj:sg:acc:m3:pos,space,disamb
rok,rok,subst:sg:nom:m3,none,new
obrotowy,obrotowy,adj:sg:nom:m3:pos,space,disamb
wyniosły,wynieść,praet:pl:m3:perf,space,disamb
co,co,prep:acc,space,disamb
najmniej,mało,adv:sup,space,disamb
równowartość,równowartość,subst:sg:nom:f,space,disamb
w,w,prep:loc:nwok,space,disamb
walucie,waluta,subst:sg:loc:f,space,disamb
polskiej,polski,adj:sg:gen:f:pos,none,new
400,400,num:pl:nom:m3:rec,space,disamb
000,000,num:pl:nom:m3:rec,space,disamb
ECU,ECU,subst:pl:gen:n,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
jednostek,jednostka,subst:pl:gen:f,space,disamb
organizacyjnych,organizacyjny,adj:pl:gen:f:pos,space,disamb
działających,działać,pact:pl:gen:f:imperf:aff,space,disamb
na,na,prep:loc,space,disamb
podstawie,podstawa,subst:sg:loc:f,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
bankowego,bankowy,adj:sg:gen:n:pos,space,disamb
",",",",interp,none,disamb
prawa,prawo,subst:pl:acc:n,none,new
o,o,prep:loc,space,disamb
publicznym,publiczny,adj:sg:loc:m3:pos,space,disamb
obrocie,obrót,subst:sg:loc:m3,space,disamb
papierami,papier,subst:pl:inst:m3,space,disamb
wartościowymi,wartościowy,adj:pl:inst:m3:pos,space,disamb
i,i,conj,space,disamb
funduszach,fundusz,subst:pl:loc:m3,space,disamb
powierniczych,powierniczy,adj:pl:gen:m3:pos,none,new
lub,lub,conj,space,disamb
przepisów,przepis,subst:pl:gen:m3,space,disamb
o,o,prep:loc,space,disamb
działalności,działalność,subst:sg:loc:f,space,disamb
ubezpieczeniowej,ubezpieczeniowy,adj:sg:loc:f:pos,space,disamb
",",",",interp,none,disamb
bez,bez,prep:gen:nwok,space,disamb
względu,wzgląd,subst:sg:gen:m3,none,new
na,na,prep:acc,space,disamb
wielkość,wielkość,subst:sg:acc:f,space,disamb
przychodów,przychód,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
4,4,num:pl:nom:f:congr,none,new
),),interp,none,disamb
państwowych,państwowy,adj:pl:gen:f:pos,space,disamb
i,i,conj,space,disamb
gminnych,gminny,adj:pl:gen:f:pos,space,disamb
jednostek,jednostka,subst:pl:gen:f,space,disamb
budżetowych,budżetowy,adj:pl:gen:f:pos,space,disamb
i,i,conj,space,disamb
ich,on,ppron3:pl:gen:f:ter:akc:npraep,space,disamb
gospodarstw,gospodarstwo,subst:pl:gen:n,space,disamb
pomocniczych,pomocniczy,adj:pl:gen:n:pos,space,disamb
",",",",interp,none,disamb
zakładów,zakład,subst:pl:gen:m3,none,new
budżetowych,budżetowy,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
państwowych,państwowy,adj:pl:gen:m3:pos,space,disamb
i,i,conj,space,disamb
gminnych,gminny,adj:pl:gen:m3:pos,space,disamb
funduszy,fundusz,subst:pl:gen:m3,space,disamb
celowych,celowy,adj:pl:gen:f:pos,none,new
oraz,oraz,conj,space,disamb
gmin,gmina,subst:pl:gen:f,space,disamb
i,i,conj,space,disamb
ich,on,ppron3:pl:gen:f:ter:akc:npraep,space,disamb
związków,związek,subst:pl:gen:m3,space,disamb
-,-,interp,space,disamb
z,z,prep:inst:nwok,space,disamb
zastrzeżeniem,zastrzeżenie,subst:sg:inst:n,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
80,80,adj:sg:gen:m3:pos,space,disamb
ust,ustęp,brev:pun,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
5,5,num:pl:nom:f:rec,none,new
),),interp,none,disamb
jednostek,jednostka,subst:pl:gen:f,space,disamb
organizacyjnych,organizacyjny,adj:pl:gen:f:pos,space,disamb
nie,nie,qub,space,disamb
mających,mieć,pact:pl:gen:f:imperf:aff,space,disamb
osobowości,osobowość,subst:sg:gen:f,space,disamb
prawnej,prawny,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:inst:nwok,space,disamb
wyjątkiem,wyjątek,subst:sg:inst:m3,space,disamb
spółek,spółka,subst:pl:gen:f,none,new
",",",",interp,none,disamb
o,o,prep:loc,space,disamb
których,który,adj:pl:loc:f:pos,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
w,w,prep:loc:nwok,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
i,i,conj,space,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
6,6,num:pl:nom:f:rec,none,new
),),interp,none,disamb
zagranicznych,zagraniczny,adj:pl:gen:f:pos,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
prawnych,prawny,adj:pl:gen:f:pos,space,disamb
",",",",interp,none,disamb
zagranicznych,zagraniczny,adj:pl:gen:f:pos,space,disamb
jednostek,jednostka,subst:pl:gen:f,space,disamb
nie,nie,qub,space,disamb
posiadających,posiadać,pact:pl:gen:f:imperf:aff,space,disamb
osobowości,osobowość,subst:sg:gen:f,none,new
prawnej,prawny,adj:sg:gen:f:pos,space,disamb
oraz,oraz,conj,space,disamb
zagranicznych,zagraniczny,adj:pl:gen:f:pos,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
fizycznych,fizyczny,adj:pl:gen:f:pos,space,disamb
",",",",interp,none,disamb
prowadzących,prowadzić,pact:pl:gen:f:imperf:aff,space,disamb
na,na,prep:loc,none,new
terytorium,terytorium,subst:sg:loc:n,space,disamb
Rzeczypospolitej,Rzeczpospolita,subst:sg:gen:f,space,disamb
Polskiej,polski,adj:sg:gen:f:pos,space,disamb
działalność,działalność,subst:sg:nom:f,space,disamb
osobiście,osobiście,adv:pos,space,disamb
",",",",interp,none,disamb
przez,przez,prep:acc:nwok,none,new
osobę,osoba,subst:sg:acc:f,space,disamb
upoważnioną,upoważnić,ppas:sg:acc:f:perf:aff,space,disamb
",",",",interp,none,disamb
przy,przy,prep:loc,space,disamb
pomocy,pomoc,subst:sg:loc:f,space,disamb
pracowników,pracownik,subst:pl:gen:m1,space,disamb
-,-,interp,space,disamb
w,w,prep:loc:nwok,space,disamb
odniesieniu,odniesienie,subst:sg:loc:n,space,disamb
do,do,prep:gen,none,new
działalności,działalność,subst:sg:gen:f,space,disamb
prowadzonej,prowadzić,ppas:sg:gen:f:imperf:aff,space,disamb
na,na,prep:loc,space,disamb
terytorium,terytorium,subst:sg:loc:n,space,disamb
