word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
23,23,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
117,117,adj:sg:nom:f:pos,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
9,9,adj:sg:gen:m3:pos,space,disamb
stycznia,styczeń,subst:sg:gen:m3,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
KODEKS,kodeks,subst:sg:nom:m3,none,new
CELNY,celny,adj:sg:nom:m3:pos,space,disamb
TYTUŁ,tytuł,subst:sg:nom:m3,none,new
I,i,conj,space,disamb
PRZEPISY,przepis,subst:pl:nom:m3,none,new
OGÓLNE,ogólny,adj:pl:nom:m3:pos,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
reguluje,regulować,fin:sg:ter:imperf,space,disamb
zasady,zasada,subst:pl:acc:f,space,disamb
i,i,conj,space,disamb
tryb,tryb,subst:sg:acc:m3,space,disamb
przywozu,przywóz,subst:sg:gen:m3,space,disamb
towarów,towar,subst:pl:gen:m3,space,disamb
na,na,prep:acc,space,disamb
polski,polski,adj:sg:acc:m3:pos,space,disamb
obszar,obszar,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
wywozu,wywóz,subst:sg:gen:m3,none,new
towarów,towar,subst:pl:gen:m3,space,disamb
z,z,prep:gen:nwok,space,disamb
polskiego,polski,adj:sg:gen:m3:pos,space,disamb
obszaru,obszar,subst:sg:gen:m3,space,disamb
celnego,celny,adj:sg:gen:m3:pos,space,disamb
",",",",interp,none,disamb
związane,związany,adj:pl:acc:f:pos,space,disamb
z,z,prep:inst:nwok,space,disamb
tym,to,subst:sg:inst:n,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
i,i,conj,space,disamb
obowiązki,obowiązek,subst:pl:nom:m3,space,disamb
osób,osoba,subst:pl:gen:f,none,new
oraz,oraz,conj,space,disamb
uprawnienia,uprawnienie,subst:pl:nom:n,space,disamb
i,i,conj,space,disamb
obowiązki,obowiązek,subst:pl:nom:m3,space,disamb
organów,organ,subst:pl:gen:m3,space,disamb
celnych,celny,adj:pl:gen:m3:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Wprowadzenie,wprowadzić,ger:sg:nom:n:perf:aff,newline,new
towaru,towar,subst:sg:gen:m3,space,disamb
na,na,prep:acc,space,disamb
polski,polski,adj:sg:acc:m3:pos,space,disamb
obszar,obszar,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
lub,lub,conj,space,disamb
jego,on,ppron3:sg:gen:m3:ter:akc:npraep,space,disamb
wyprowadzenie,wyprowadzić,ger:sg:acc:n:perf:aff,space,disamb
z,z,prep:gen:nwok,space,disamb
polskiego,polski,adj:sg:gen:m3:pos,none,new
obszaru,obszar,subst:sg:gen:m3,space,disamb
celnego,celny,adj:sg:gen:m3:pos,space,disamb
następuje,następować,fin:sg:ter:imperf,space,disamb
w,w,prep:loc:nwok,space,disamb
chwili,chwila,subst:sg:loc:f,space,disamb
faktycznego,faktyczny,adj:sg:gen:m3:pos,space,disamb
przywozu,przywóz,subst:sg:gen:m3,space,disamb
towaru,towar,subst:sg:gen:m3,space,disamb
na,na,prep:acc,none,new
polski,polski,adj:sg:acc:m3:pos,space,disamb
obszar,obszar,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
lub,lub,conj,space,disamb
jego,on,ppron3:sg:gen:m3:ter:akc:npraep,space,disamb
faktycznego,faktyczny,adj:sg:gen:m3:pos,space,disamb
wywozu,wywóz,subst:sg:gen:m3,space,disamb
z,z,prep:gen:nwok,space,disamb
tego,ten,adj:sg:gen:m3:pos,space,disamb
obszaru,obszar,subst:sg:gen:m3,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Wprowadzenie,wprowadzić,ger:sg:nom:n:perf:aff,newline,new
towaru,towar,subst:sg:gen:m3,space,disamb
na,na,prep:acc,space,disamb
polski,polski,adj:sg:acc:m3:pos,space,disamb
obszar,obszar,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
lub,lub,conj,space,disamb
jego,on,ppron3:sg:gen:m3:ter:akc:npraep,space,disamb
wyprowadzenie,wyprowadzić,ger:sg:acc:n:perf:aff,space,disamb
z,z,prep:gen:nwok,space,disamb
polskiego,polski,adj:sg:gen:m3:pos,none,new
obszaru,obszar,subst:sg:gen:m3,space,disamb
celnego,celny,adj:sg:gen:m3:pos,space,disamb
powoduje,powodować,fin:sg:ter:imperf,space,disamb
z,z,prep:gen:nwok,space,disamb
mocy,moc,subst:sg:gen:f,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
powstanie,powstać,fin:sg:ter:perf,space,disamb
obowiązków,obowiązek,subst:pl:gen:m3,space,disamb
i,i,conj,none,new
uprawnień,uprawnienie,subst:pl:gen:n,space,disamb
przewidzianych,przewidzieć,ppas:pl:gen:n:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
przepisach,przepis,subst:pl:loc:m3,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
celnego,celny,adj:sg:gen:n:pos,space,disamb
",",",",interp,none,disamb
jeżeli,jeżeli,comp,space,disamb
przepisy,przepis,subst:pl:nom:m3,none,new
prawa,prawo,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
tym,to,subst:sg:loc:n,space,disamb
umowy,umowa,subst:pl:nom:f,space,disamb
międzynarodowe,międzynarodowy,adj:pl:nom:m3:pos,space,disamb
",",",",interp,none,disamb
nie,nie,qub,space,disamb
stanowią,stanowić,fin:pl:ter:imperf,space,disamb
inaczej,inaczej,adv,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Do,do,prep:gen,newline,new
wprowadzania,wprowadzać,ger:sg:gen:n:imperf:aff,space,disamb
na,na,prep:acc,space,disamb
polski,polski,adj:sg:acc:m3:pos,space,disamb
obszar,obszar,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
lub,lub,conj,space,disamb
wyprowadzania,wyprowadzać,ger:sg:gen:n:imperf:aff,space,disamb
z,z,prep:gen:nwok,space,disamb
polskiego,polski,adj:sg:gen:n:pos,space,disamb
obszaru,obszar,subst:sg:gen:m3,none,new
celnego,celny,adj:sg:gen:m3:pos,space,disamb
przedmiotów,przedmiot,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
objętych,objąć,ppas:pl:gen:m3:perf:aff,space,disamb
z,z,prep:gen:nwok,space,disamb
mocy,moc,subst:sg:gen:f,space,disamb
odrębnych,odrębny,adj:pl:gen:m3:pos,space,disamb
przepisów,przepis,subst:pl:gen:m3,space,disamb
ochroną,ochrona,subst:sg:inst:f,none,new
własności,własność,subst:sg:gen:f,space,disamb
intelektualnej,intelektualny,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
handlowej,handlowy,adj:sg:gen:f:pos,space,disamb
i,i,conj,space,disamb
przemysłowej,przemysłowy,adj:sg:gen:f:pos,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
odpowiednio,odpowiednio,adv:pos,none,new
przepisy,przepis,subst:pl:acc:m3,space,disamb
dotyczące,dotyczyć,pact:pl:nom:m3:imperf:aff,space,disamb
towaru,towar,subst:sg:gen:m3,space,disamb
wprowadzanego,wprowadzać,ppas:sg:gen:m3:imperf:aff,space,disamb
lub,lub,conj,space,disamb
wyprowadzanego,wyprowadzać,ppas:sg:gen:m3:imperf:aff,space,disamb
z,z,prep:gen:nwok,none,new
polskiego,polski,adj:sg:gen:m3:pos,space,disamb
obszaru,obszar,subst:sg:gen:m3,space,disamb
celnego,celny,adj:sg:gen:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
4,4,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Zasady,zasada,subst:pl:acc:f,newline,new
powstawania,powstawać,ger:sg:gen:n:imperf:aff,space,disamb
i,i,conj,space,disamb
wykonywania,wykonywać,ger:sg:gen:n:imperf:aff,space,disamb
oraz,oraz,conj,space,disamb
wygasania,wygasać,ger:sg:gen:n:imperf:aff,space,disamb
zobowiązań,zobowiązanie,subst:pl:gen:n,space,disamb
podatkowych,podatkowy,adj:pl:gen:n:pos,space,disamb
",",",",interp,none,disamb
związanych,związany,adj:pl:gen:f:pos,none,new
z,z,prep:inst:nwok,space,disamb
wprowadzeniem,wprowadzić,ger:sg:inst:n:perf:aff,space,disamb
towaru,towar,subst:sg:gen:m3,space,disamb
na,na,prep:acc,space,disamb
polski,polski,adj:sg:acc:m3:pos,space,disamb
obszar,obszar,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
lub,lub,conj,none,new
z,z,prep:inst:nwok,space,disamb
jego,on,ppron3:sg:gen:m1:ter:akc:npraep,space,disamb
wyprowadzeniem,wyprowadzić,ger:sg:inst:n:perf:aff,space,disamb
z,z,prep:gen:nwok,space,disamb
polskiego,polski,adj:sg:gen:m3:pos,space,disamb
obszaru,obszar,subst:sg:gen:m3,space,disamb
celnego,celny,adj:sg:gen:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
zakres,zakres,subst:sg:nom:m3,space,disamb
praw,prawo,subst:pl:gen:n,none,new
i,i,conj,space,disamb
obowiązków,obowiązek,subst:pl:gen:m3,space,disamb
organów,organ,subst:pl:gen:m3,space,disamb
celnych,celny,adj:pl:gen:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
tych,ten,adj:pl:loc:f:pos,space,disamb
sprawach,sprawa,subst:pl:loc:f,space,disamb
",",",",interp,none,disamb
regulują,regulować,fin:pl:ter:imperf,space,disamb
odrębne,odrębny,adj:pl:nom:f:pos,space,disamb
przepisy,przepis,subst:pl:acc:m3,none,new
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Użyte,użyć,ppas:pl:nom:m3:perf:aff,newline,new
w,w,prep:loc:nwok,space,disamb
niniejszej,niniejszy,adj:sg:loc:f:pos,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
określenia,określenie,subst:pl:nom:n,space,disamb
oznaczają,oznaczać,fin:pl:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:m3:pos,none,new
),),interp,none,disamb
dozór,dozór,subst:sg:nom:m3,space,disamb
celny,celny,adj:sg:nom:m3:pos,space,disamb
-,-,interp,space,disamb
wszelkie,wszelki,adj:pl:nom:n:pos,space,disamb
działania,działanie,subst:pl:nom:n,space,disamb
podejmowane,podejmować,ppas:pl:nom:n:imperf:aff,space,disamb
przez,przez,prep:acc:nwok,space,disamb
organ,organ,subst:sg:acc:m3,space,disamb
celny,celny,adj:sg:acc:m3:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
celu,cel,subst:sg:gen:m3,none,new
zapewnienia,zapewnić,ger:sg:gen:n:perf:aff,space,disamb
