word,base,info,trait,more
Tekst,tekst,subst:sg:nom:m3,none,new
ustawy,ustawa,subst:sg:gen:f,space,disamb
ustalony,ustalić,ppas:sg:nom:m3:perf:aff,none,new
ostatecznie,ostatecznie,adv:pos,space,disamb
po,po,prep:loc,space,disamb
rozpatrzeniu,rozpatrzyć,ger:sg:loc:n:perf:aff,space,disamb
poprawek,poprawka,subst:pl:gen:f,space,disamb
Senatu,senat,subst:sg:gen:m3,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
30,30,adj:sg:gen:m3:pos,space,disamb
marca,marzec,subst:sg:gen:m3,space,disamb
2007,2007,adj:sg:gen:m3:pos,none,new
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zmianie,zmiana,subst:sg:loc:f,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
–,–,interp,space,disamb
Prawo,prawo,subst:sg:nom:n,none,new
farmaceutyczne,farmaceutyczny,adj:sg:nom:n:pos,space,disamb
oraz,oraz,conj,space,disamb
o,o,prep:loc,space,disamb
zmianie,zmiana,subst:sg:loc:f,space,disamb
niektórych,niektóry,adj:pl:gen:f:pos,space,disamb
innych,inny,adj:pl:gen:f:pos,space,disamb
ustaw,ustawa,subst:pl:gen:f,space,disamb
[,[,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,disamb
],],interp,none,disamb
),),interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
ustawie,ustawa,subst:sg:loc:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
6,6,adj:sg:gen:m3:pos,space,disamb
września,wrzesień,subst:sg:gen:m3,space,disamb
2001,2001,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
–,–,interp,newline,new
Prawo,prawo,subst:sg:nom:n,space,disamb
farmaceutyczne,farmaceutyczny,adj:pl:nom:f:pos,none,new
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,space,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2004,2004,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
53,53,num:pl:nom:m3:congr,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
533,533,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
z,z,prep:inst:nwok,space,disamb
późn,późniejszy,brev:pun,space,disamb
.,.,interp,none,disamb
zm,zmarł,brev:pun,space,disamb
.,.,interp,none,disamb
[,[,interp,none,disamb
2,2,adj:sg:nom:n:pos,none,disamb
],],interp,none,disamb
),),interp,none,disamb
),),interp,none,disamb
wprowadza,wprowadzać,fin:sg:ter:imperf,none,new
się,się,qub,space,disamb
