word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
137,137,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
926,926,adj:sg:nom:f:pos,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
29,29,adj:sg:gen:m3:pos,space,disamb
sierpnia,sierpień,subst:sg:gen:m3,space,disamb
1997,1997,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Ordynacja,ordynacja,subst:sg:nom:f,none,new
podatkowa,podatkowy,adj:sg:nom:f:pos,space,disamb
Dział,dział,subst:sg:nom:m3,none,new
I,I,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
normuje,normować,fin:sg:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zobowiązania,zobowiązanie,subst:pl:nom:n,space,disamb
podatkowe,podatkowy,adj:pl:nom:n:pos,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
informacje,informacja,subst:pl:acc:f,space,disamb
podatkowe,podatkowy,adj:pl:acc:f:pos,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
postępowanie,postępowanie,subst:sg:nom:n,space,disamb
podatkowe,podatkowy,adj:sg:nom:n:pos,space,disamb
",",",",interp,none,disamb
kontrolę,kontrola,subst:sg:acc:f,space,disamb
podatkową,podatkowy,adj:sg:acc:f:pos,space,disamb
i,i,conj,space,disamb
czynności,czynność,subst:pl:acc:f,space,disamb
sprawdzające,sprawdzać,pact:pl:acc:f:imperf:aff,space,disamb
",",",",interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
tajemnicę,tajemnica,subst:sg:acc:f,space,disamb
skarbową,skarbowy,adj:sg:acc:f:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Przepisy,przepis,subst:pl:acc:m3,newline,new
ustawy,ustawa,subst:sg:gen:f,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
do,do,prep:gen,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
podatków,podatek,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
opłat,opłata,subst:pl:gen:f,space,disamb
oraz,oraz,conj,space,disamb
innych,inny,adj:pl:gen:f:pos,space,disamb
niepodatkowych,niepodatkowy,adj:pl:gen:f:pos,space,disamb
należności,należność,subst:pl:gen:f,space,disamb
budżetu,budżet,subst:sg:gen:m3,space,disamb
państwa,państwo,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
do,do,prep:gen,none,new
których,który,adj:pl:gen:m3:pos,space,disamb
ustalania,ustalać,ger:sg:gen:n:imperf:aff,space,disamb
lub,lub,conj,space,disamb
określania,określać,ger:sg:gen:n:imperf:aff,space,disamb
uprawnione,uprawnić,ppas:pl:nom:m3:perf:aff,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
organy,organ,subst:pl:nom:m3,space,disamb
podatkowe,podatkowy,adj:pl:nom:m3:pos,space,disamb
",",",",interp,none,disamb
2,2,num:pl:nom:m3:rec,none,new
),),interp,none,disamb
podatków,podatek,subst:pl:gen:m3,space,disamb
stanowiących,stanowić,pact:pl:gen:m3:imperf:aff,space,disamb
dochody,dochód,subst:pl:acc:m3,space,disamb
budżetów,budżet,subst:pl:gen:m3,space,disamb
gmin,gmina,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
opłaty,opłata,subst:sg:gen:f,space,disamb
skarbowej,skarbowy,adj:sg:gen:f:pos,space,disamb
oraz,oraz,conj,space,disamb
opłat,opłata,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
o,o,prep:loc,space,disamb
których,który,adj:pl:loc:f:pos,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
w,w,prep:loc:nwok,space,disamb
przepisach,przepis,subst:pl:loc:m3,space,disamb
o,o,prep:loc,space,disamb
podatkach,podatek,subst:pl:loc:m3,space,disamb
i,i,conj,none,new
opłatach,opłata,subst:pl:loc:f,space,disamb
lokalnych,lokalny,adj:pl:loc:f:pos,space,disamb
",",",",interp,none,disamb
4,4,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
spraw,sprawa,subst:pl:gen:f,space,disamb
z,z,prep:gen:nwok,space,disamb
zakresu,zakres,subst:sg:gen:m3,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
podatkowego,podatkowy,adj:sg:gen:n:pos,space,disamb
innych,inny,adj:pl:gen:m1:pos,space,disamb
niż,niż,prep:nom,space,disamb
wymienione,wymienić,ppas:pl:nom:f:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
i,i,conj,space,disamb
2,2,num:pl:acc:m3:congr,none,new
",",",",interp,none,disamb
należących,należeć,pact:pl:gen:m3:imperf:aff,space,disamb
do,do,prep:gen,space,disamb
właściwości,właściwość,subst:sg:gen:f,space,disamb
organów,organ,subst:pl:gen:m3,space,disamb
podatkowych,podatkowy,adj:pl:gen:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Jeżeli,jeżeli,comp,newline,new
odrębne,odrębny,adj:pl:nom:m3:pos,space,disamb
przepisy,przepis,subst:pl:nom:m3,space,disamb
nie,nie,qub,space,disamb
stanowią,stanowić,fin:pl:ter:imperf,space,disamb
inaczej,inaczej,adv,space,disamb
",",",",interp,none,disamb
przepisy,przepis,subst:pl:acc:m3,space,disamb
działu,dział,subst:sg:gen:m3,space,disamb
III,III,adj:sg:gen:m3:pos,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,none,new
również,również,qub,space,disamb
do,do,prep:gen,space,disamb
opłat,opłata,subst:pl:gen:f,space,disamb
oraz,oraz,conj,space,disamb
innych,inny,adj:pl:gen:f:pos,space,disamb
niepodatkowych,niepodatkowy,adj:pl:gen:f:pos,space,disamb
należności,należność,subst:pl:gen:f,space,disamb
budżetu,budżet,subst:sg:gen:m3,space,disamb
państwa,państwo,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
do,do,prep:gen,none,new
których,który,adj:pl:gen:m3:pos,space,disamb
ustalenia,ustalenie,subst:pl:nom:n,space,disamb
lub,lub,conj,space,disamb
określenia,określenie,subst:pl:nom:n,space,disamb
uprawnione,uprawniony,adj:pl:nom:n:pos,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
inne,inny,adj:pl:nom:n:pos,space,disamb
",",",",interp,none,disamb
niż,niż,prep:nom,space,disamb
wymienione,wymienić,ppas:pl:nom:n:perf:aff,space,disamb
w,w,prep:loc:nwok,none,new
§,§,interp,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
organy,organ,subst:pl:nom:m3,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Organom,organy,subst:pl:dat:n,newline,new
",",",",interp,none,disamb
o,o,prep:loc,space,disamb
których,który,adj:pl:loc:m3:pos,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
w,w,prep:loc:nwok,space,disamb
§,§,interp,space,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
przysługują,przysługiwać,fin:pl:ter:imperf,space,disamb
uprawnienia,uprawnienie,subst:pl:acc:n,space,disamb
organów,organ,subst:pl:gen:m3,space,disamb
podatkowych,podatkowy,adj:pl:gen:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
4,4,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Przepisów,przepis,subst:pl:gen:m3,newline,new
ustawy,ustawa,subst:sg:gen:f,space,disamb
nie,nie,qub,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
do,do,prep:gen,space,disamb
świadczeń,świadczenie,subst:pl:gen:n,space,disamb
pieniężnych,pieniężny,adj:pl:gen:n:pos,space,disamb
wynikających,wynikać,pact:pl:gen:n:imperf:aff,space,disamb
ze,z,prep:gen:wok,none,new
stosunków,stosunek,subst:pl:gen:m3,space,disamb
cywilnoprawnych,cywilnoprawny,adj:pl:gen:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
do,do,prep:gen,space,disamb
opłat,opłata,subst:pl:gen:f,space,disamb
za,za,prep:acc,space,disamb
usługi,usługa,subst:pl:acc:f,space,disamb
",",",",interp,none,disamb
do,do,prep:gen,space,disamb
których,który,adj:pl:gen:f:pos,space,disamb
stosuje,stosować,fin:sg:ter:imperf,space,disamb
się,się,qub,none,new
przepisy,przepis,subst:pl:nom:m3,space,disamb
o,o,prep:loc,space,disamb
cenach,cena,subst:pl:loc:f,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ilekroć,ilekroć,adv,none,new
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
o,o,prep:loc,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
ustawach,ustawa,subst:pl:loc:f,space,disamb
podatkowych,podatkowy,adj:pl:loc:f:pos,space,disamb
-,-,interp,space,disamb
rozumie,rozumieć,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
ustawy,ustawa,subst:pl:acc:f,space,disamb
regulujące,regulować,pact:pl:acc:f:imperf:aff,space,disamb
prawa,prawo,subst:pl:acc:n,space,disamb
i,i,conj,none,new
obowiązki,obowiązek,subst:pl:nom:m3,space,disamb
organów,organ,subst:pl:gen:m3,space,disamb
podatkowych,podatkowy,adj:pl:gen:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
podatników,podatnik,subst:pl:gen:m1,space,disamb
",",",",interp,none,disamb
płatników,płatnik,subst:pl:gen:m1,space,disamb
i,i,conj,space,disamb
inkasentów,inkasent,subst:pl:gen:m1,space,disamb
",",",",interp,none,disamb
a,a,conj,none,new
także,także,conj,space,disamb
ich,on,ppron3:pl:gen:f:ter:akc:npraep,space,disamb
następców,następca,subst:pl:acc:m1,space,disamb
prawnych,prawny,adj:pl:gen:m1:pos,space,disamb
oraz,oraz,conj,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
trzecich,trzeci,adj:pl:gen:f:pos,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
przepisach,przepis,subst:pl:loc:m3,space,disamb
prawa,prawo,subst:sg:gen:n,space,disamb
podatkowego,podatkowy,adj:sg:gen:n:pos,space,disamb
-,-,interp,space,disamb
rozumie,rozumieć,fin:sg:ter:imperf,space,disamb
