word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
104,104,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1104,1104,num:pl:nom:m3:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
9,9,adj:sg:gen:m3:pos,space,disamb
listopada,listopad,subst:sg:gen:m3,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
zmianie,zmiana,subst:sg:loc:f,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
o,o,prep:loc,space,disamb
podatku,podatek,subst:sg:loc:m3,space,disamb
dochodowym,dochodowy,adj:sg:loc:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
fizycznych,fizyczny,adj:pl:gen:f:pos,space,disamb
oraz,oraz,conj,none,new
o,o,prep:loc,space,disamb
zmianie,zmiana,subst:sg:loc:f,space,disamb
niektórych,niektóry,adj:pl:gen:f:pos,space,disamb
innych,inny,adj:pl:gen:f:pos,space,disamb
ustaw,ustawa,subst:pl:gen:f,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,none,new
ustawie,ustawa,subst:sg:loc:f,space,disamb
z,z,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
26,26,adj:sg:gen:m3:pos,space,disamb
lipca,lipiec,subst:sg:gen:m3,space,disamb
1991,1991,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,space,disamb
podatku,podatek,subst:sg:loc:m3,space,disamb
dochodowym,dochodowy,adj:sg:loc:m3:pos,space,disamb
od,od,prep:gen:nwok,space,disamb
osób,osoba,subst:pl:gen:f,space,disamb
fizycznych,fizyczny,adj:pl:gen:n:pos,none,new
(,(,interp,space,disamb
Dz,dziennik,brev:pun,none,disamb
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
14,14,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
176,176,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
Nr,numer,brev:npun,space,disamb
22,22,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
270,270,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
Nr,numer,brev:npun,space,disamb
60,60,num:pl:nom:m3:rec,space,disamb
poz,pozycja,brev:pun,none,new
.,.,interp,none,disamb
703,703,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
Nr,numer,brev:npun,space,disamb
70,70,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
816,816,adj:sg:nom:f:pos,space,disamb
),),interp,none,disamb
wprowadza,wprowadzać,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
następujące,następujący,adj:pl:acc:f:pos,space,disamb
zmiany,zmiana,subst:pl:acc:f,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
w,w,prep:loc:nwok,none,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
:,:,interp,none,disamb
a,a,subst:sg:nom:n,none,new
),),interp,none,disamb
ust,ustęp,brev:pun,none,disamb
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
otrzymuje,otrzymywać,fin:sg:ter:imperf,space,disamb
brzmienie,brzmienie,subst:sg:acc:n,space,disamb
:,:,interp,none,disamb
"""","""",interp,none,new
2,2,adj:sg:nom:n:pos,none,disamb
.,.,interp,none,disamb
Działalnością,działalność,subst:sg:inst:f,newline,new
rolniczą,rolniczy,adj:sg:inst:f:pos,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
rozumieniu,rozumienie,subst:sg:loc:n,space,disamb
ust,ustęp,brev:pun,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:gen:m3:pos,space,disamb
pkt,punkt,brev:npun,space,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
",",",",interp,none,disamb
jest,być,fin:sg:ter:imperf,space,disamb
działalność,działalność,subst:sg:nom:f,none,new
polegająca,polegać,pact:sg:nom:f:imperf:aff,space,disamb
na,na,prep:loc,space,disamb
wytwarzaniu,wytwarzać,ger:sg:loc:n:imperf:aff,space,disamb
produktów,produkt,subst:pl:gen:m3,space,disamb
roślinnych,roślinny,adj:pl:gen:m3:pos,space,disamb
lub,lub,conj,space,disamb
zwierzęcych,zwierzęcy,adj:pl:gen:m3:pos,none,new
w,w,prep:loc:nwok,space,disamb
stanie,stan,subst:sg:loc:m3,space,disamb
nieprzetworzonym,przetworzyć,ppas:sg:loc:m3:perf:neg,space,disamb
(,(,interp,space,disamb
naturalnym,naturalny,adj:sg:loc:m3:pos,none,disamb
),),interp,none,disamb
z,z,prep:gen:nwok,space,disamb
własnych,własny,adj:pl:gen:m3:pos,space,disamb
upraw,uprawa,subst:pl:gen:f,none,new
albo,albo,conj,space,disamb
hodowli,hodowla,subst:sg:gen:f,space,disamb
lub,lub,conj,space,disamb
chowu,chów,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
tym,to,subst:sg:loc:n,space,disamb
również,również,qub,space,disamb
produkcja,produkcja,subst:sg:nom:f,space,disamb
materiału,materiał,subst:sg:gen:m3,none,new
siewnego,siewny,adj:sg:gen:m3:pos,space,disamb
",",",",interp,none,disamb
szkółkarskiego,szkółkarski,adj:sg:gen:m3:pos,space,disamb
",",",",interp,none,disamb
hodowlanego,hodowlany,adj:sg:gen:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
reprodukcyjnego,reprodukcyjny,adj:sg:gen:m3:pos,none,new
",",",",interp,none,disamb
produkcja,produkcja,subst:sg:nom:f,space,disamb
warzywnicza,warzywniczy,adj:sg:nom:f:pos,space,disamb
gruntowa,gruntowy,adj:sg:nom:f:pos,space,disamb
",",",",interp,none,disamb
szklarniowa,szklarniowy,adj:sg:nom:f:pos,space,disamb
i,i,conj,space,disamb
pod,pod,prep:inst:nwok,none,new
folią,folia,subst:sg:inst:f,space,disamb
",",",",interp,none,disamb
produkcja,produkcja,subst:sg:nom:f,space,disamb
roślin,roślina,subst:pl:gen:f,space,disamb
ozdobnych,ozdobny,adj:pl:gen:f:pos,space,disamb
",",",",interp,none,disamb
grzybów,grzyb,subst:pl:gen:m3,space,disamb
uprawnych,uprawny,adj:pl:gen:m3:pos,space,disamb
i,i,conj,space,disamb
sadownicza,sadowniczy,adj:sg:nom:f:pos,none,new
",",",",interp,none,disamb
hodowla,hodowla,subst:sg:nom:f,space,disamb
i,i,conj,space,disamb
produkcja,produkcja,subst:sg:nom:f,space,disamb
materiału,materiał,subst:sg:gen:m3,space,disamb
zarodowego,zarodowy,adj:sg:gen:m3:pos,space,disamb
zwierząt,zwierzę,subst:pl:gen:n,space,disamb
",",",",interp,none,disamb
ptactwa,ptactwo,subst:sg:gen:n,none,new
i,i,conj,space,disamb
owadów,owad,subst:pl:gen:m2,space,disamb
użytkowych,użytkowy,adj:pl:gen:m2:pos,space,disamb
",",",",interp,none,disamb
produkcja,produkcja,subst:sg:nom:f,space,disamb
zwierzęca,zwierzęcy,adj:sg:nom:f:pos,space,disamb
typu,typ,subst:sg:gen:m3,space,disamb
przemysłowo,przemysłowy,adja,none,new
-,-,interp,none,disamb
fermowego,fermowy,adj:sg:gen:m3:pos,none,disamb
oraz,oraz,conj,space,disamb
hodowla,hodowla,subst:sg:nom:f,space,disamb
ryb,ryba,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
a,a,conj,space,disamb
także,także,conj,space,disamb
działalność,działalność,subst:sg:nom:f,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
której,który,adj:sg:gen:f:pos,none,new
minimalne,minimalny,adj:pl:nom:m3:pos,space,disamb
okresy,okres,subst:pl:nom:m3,space,disamb
przetrzymywania,przetrzymywać,ger:sg:gen:n:imperf:aff,space,disamb
zakupionych,zakupić,ppas:pl:gen:n:perf:aff,space,disamb
zwierząt,zwierzę,subst:pl:gen:n,space,disamb
i,i,conj,space,disamb
roślin,roślina,subst:pl:gen:f,none,new
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
trakcie,trakt,subst:sg:loc:m3,space,disamb
których,który,adj:pl:gen:f:pos,space,disamb
następuje,następować,fin:sg:ter:imperf,space,disamb
ich,on,ppron3:pl:gen:f:ter:akc:npraep,space,disamb
biologiczny,biologiczny,adj:sg:nom:m3:pos,space,disamb
wzrost,wzrost,subst:sg:nom:m3,space,disamb
",",",",interp,none,disamb
wynoszą,wynosić,fin:pl:ter:imperf,none,new
co,co,prep:acc,space,disamb
najmniej,mało,adv:sup,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:m3:pos,none,new
),),interp,none,disamb
miesiąc,miesiąc,subst:sg:nom:m3,space,disamb
-,-,interp,space,disamb
w,w,prep:loc:nwok,space,disamb
przypadku,przypadek,subst:sg:loc:m3,space,disamb
roślin,roślina,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
2,2,num:pl:acc:m3:congr,none,new
),),interp,none,disamb
16,16,num:pl:nom:m3:rec,space,disamb
dni,dzień,subst:pl:gen:m3,space,disamb
-,-,interp,space,disamb
w,w,prep:loc:nwok,space,disamb
przypadku,przypadek,subst:sg:loc:m3,space,disamb
wysokointensywnego,wysokointensywnego,adj:sg:gen:m3:pos,space,disamb
tuczu,tucz,subst:sg:gen:m3,space,disamb
specjalizowanego,specjalizowanego,adj:pl:gen:f:com,none,new
gęsi,gęś,subst:pl:gen:f,space,disamb
lub,lub,conj,space,disamb
kaczek,kaczka,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
3,3,num:pl:nom:m3:rec,none,new
),),interp,none,disamb
6,6,num:pl:nom:m3:rec,space,disamb
tygodni,tydzień,subst:pl:gen:m3,space,disamb
-,-,interp,space,disamb
w,w,prep:loc:nwok,space,disamb
przypadku,przypadek,subst:sg:loc:m3,space,disamb
pozostałego,pozostały,adj:sg:gen:m3:pos,space,disamb
drobiu,drób,subst:sg:gen:m3,space,disamb
rzeźnego,rzeźny,adj:sg:gen:m3:pos,space,disamb
",",",",interp,none,disamb
4,4,num:pl:nom:m3:congr,none,new
),),interp,none,disamb
2,2,num:pl:acc:m3:congr,space,disamb
miesiące,miesiąc,subst:pl:acc:m3,space,disamb
-,-,interp,space,disamb
w,w,prep:loc:nwok,space,disamb
przypadku,przypadek,subst:sg:loc:m3,space,disamb
pozostałych,pozostały,adj:pl:gen:n:pos,space,disamb
zwierząt,zwierzę,subst:pl:gen:n,space,disamb
-,-,interp,none,new
licząc,liczyć,pcon:imperf,space,disamb
od,od,prep:gen:nwok,space,disamb
dnia,dzień,subst:sg:gen:m3,space,disamb
nabycia,nabycie,subst:sg:gen:n,space,disamb
.,.,interp,none,disamb
"""","""",interp,none,disamb
",",",",interp,none,disamb
b,b,subst:sg:nom:n,none,new
),),interp,none,disamb
po,po,prep:loc,space,disamb
ust,ustęp,brev:pun,space,disamb
.,.,interp,none,disamb
3,3,adj:sg:loc:m3:pos,space,disamb
