word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
89,1989,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
991,991,num:pl:nom:m3:rec,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
26,26,adj:sg:gen:m3:pos,space,disamb
lipca,lipiec,subst:sg:gen:m3,space,disamb
2000,2000,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
o,o,prep:loc,none,new
nawozach,nawóz,subst:pl:loc:m3,space,disamb
i,i,conj,space,disamb
nawożeniu,nawożenie,subst:sg:loc:n,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Ustawa,ustawa,subst:sg:nom:f,none,new
reguluje,regulować,fin:sg:ter:imperf,space,disamb
sprawy,sprawa,subst:pl:acc:f,space,disamb
w,w,prep:loc:nwok,space,disamb
zakresie,zakres,subst:sg:loc:m3,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
wprowadzania,wprowadzać,ger:sg:gen:n:imperf:aff,space,disamb
do,do,prep:gen,space,disamb
obrotu,obrót,subst:sg:gen:m3,space,disamb
nawozów,nawóz,subst:pl:gen:m3,space,disamb
i,i,conj,space,disamb
ich,on,ppron3:pl:gen:m3:ter:akc:npraep,space,disamb
stosowania,stosować,ger:sg:gen:n:imperf:aff,space,disamb
",",",",interp,none,disamb
2,2,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
zapobiegania,zapobieganie,subst:pl:acc:n,space,disamb
zagrożeniom,zagrożenie,subst:pl:dat:n,space,disamb
dla,dla,prep:gen,space,disamb
ludzi,człowiek,subst:pl:gen:m1,space,disamb
i,i,conj,space,disamb
zwierząt,zwierzę,subst:pl:gen:n,space,disamb
oraz,oraz,conj,space,disamb
dla,dla,prep:gen,none,new
środowiska,środowisko,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
które,który,adj:pl:nom:n:pos,space,disamb
mogą,móc,fin:pl:ter:imperf,space,disamb
powstać,powstać,inf:perf,space,disamb
w,w,prep:loc:nwok,space,disamb
wyniku,wynik,subst:sg:loc:m3,space,disamb
przewozu,przewóz,subst:sg:gen:m3,space,disamb
",",",",interp,none,disamb
przechowywania,przechowywanie,subst:pl:nom:n,none,new
i,i,conj,space,disamb
stosowania,stosować,ger:sg:gen:n:imperf:aff,space,disamb
nawozów,nawóz,subst:pl:gen:m3,space,disamb
",",",",interp,none,disamb
3,3,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
agrochemicznej,agrochemiczny,adj:sg:gen:f:pos,space,disamb
obsługi,obsługa,subst:sg:gen:f,space,disamb
rolnictwa,rolnictwo,subst:sg:gen:n,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Użyte,użyć,ppas:pl:nom:f:perf:aff,none,new
w,w,prep:loc:nwok,space,disamb
ustawie,ustawa,subst:sg:loc:f,space,disamb
określenia,określenie,subst:pl:nom:n,space,disamb
oznaczają,oznaczać,fin:pl:ter:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
nawozy,nawóz,subst:pl:acc:m3,space,disamb
-,-,interp,space,disamb
produkty,produkt,subst:pl:nom:m3,space,disamb
przeznaczone,przeznaczyć,ppas:pl:acc:m3:perf:aff,space,disamb
do,do,prep:gen,space,disamb
dostarczania,dostarczać,ger:sg:gen:n:imperf:aff,space,disamb
roślinom,roślina,subst:pl:dat:f,space,disamb
składników,składnik,subst:pl:gen:m3,none,new
pokarmowych,pokarmowy,adj:pl:gen:m3:pos,space,disamb
i,i,conj,space,disamb
zwiększania,zwiększać,ger:sg:gen:n:imperf:aff,space,disamb
żyzności,żyzność,subst:sg:gen:f,space,disamb
gleb,gleba,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
2,2,num:pl:acc:m3:congr,none,new
),),interp,none,disamb
nawozy,nawóz,subst:pl:acc:m3,space,disamb
mineralne,mineralny,adj:pl:acc:m3:pos,space,disamb
-,-,interp,space,disamb
nawozy,nawóz,subst:pl:nom:m3,space,disamb
uzyskiwane,uzyskiwać,ppas:pl:nom:m3:imperf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
drodze,droga,subst:sg:loc:f,space,disamb
procesów,proces,subst:pl:gen:m3,space,disamb
chemicznych,chemiczny,adj:pl:gen:m3:pos,none,new
lub,lub,conj,space,disamb
przerobu,przerób,subst:sg:gen:m3,space,disamb
surowców,surowiec,subst:pl:gen:m3,space,disamb
mineralnych,mineralny,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
tym,to,subst:sg:loc:n,space,disamb
nawozy,nawóz,subst:pl:nom:m3,space,disamb
wapniowe,wapniowy,adj:pl:nom:f:pos,none,new
i,i,conj,space,disamb
wapniowo,wapniowo,adja,space,disamb
-,-,interp,none,disamb
magnezowe,magnezowy,adj:sg:nom:n:pos,none,disamb
",",",",interp,none,disamb
3,3,num:pl:nom:m3:congr,none,new
),),interp,none,disamb
nawozy,nawóz,subst:pl:acc:m3,space,disamb
naturalne,naturalny,adj:pl:acc:m3:pos,space,disamb
-,-,interp,space,disamb
odchody,odchód,subst:pl:acc:m3,space,disamb
zwierząt,zwierzę,subst:pl:gen:n,space,disamb
",",",",interp,none,disamb
obornik,Oborniki,subst:pl:gen:n,space,disamb
",",",",interp,none,disamb
gnojówkę,gnojówka,subst:sg:acc:f,space,disamb
i,i,conj,space,disamb
gnojowicę,gnojowica,subst:sg:acc:f,none,new
",",",",interp,none,disamb
przeznaczone,przeznaczyć,ppas:pl:acc:m3:perf:aff,space,disamb
do,do,prep:gen,space,disamb
rolniczego,rolniczy,adj:sg:gen:n:pos,space,disamb
wykorzystania,wykorzystanie,subst:sg:gen:n,space,disamb
",",",",interp,none,disamb
4,4,num:pl:acc:m3:congr,none,new
),),interp,none,disamb
nawozy,nawóz,subst:pl:acc:m3,space,disamb
organiczne,organiczny,adj:pl:acc:m3:pos,space,disamb
-,-,interp,space,disamb
substancje,substancja,subst:pl:nom:f,space,disamb
organiczne,organiczny,adj:pl:nom:f:pos,space,disamb
i,i,conj,space,disamb
ich,on,ppron3:pl:gen:f:ter:akc:npraep,space,disamb
mieszaniny,mieszanina,subst:pl:nom:f,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,none,new
tym,to,subst:sg:loc:n,space,disamb
komposty,kompost,subst:pl:nom:m3,space,disamb
zawierające,zawierać,pact:pl:nom:m3:imperf:aff,space,disamb
składniki,składnik,subst:pl:acc:m3,space,disamb
pokarmowe,pokarmowy,adj:pl:acc:m3:pos,space,disamb
roślin,roślina,subst:pl:gen:f,space,disamb
",",",",interp,none,disamb
5,5,adj:pl:nom:m3:pos,none,new
),),interp,none,disamb
nawozy,nawóz,subst:pl:nom:m3,space,disamb
organiczno,organiczno,adja,space,disamb
-,-,interp,none,disamb
mineralne,mineralny,adj:pl:nom:m3:pos,none,disamb
-,-,interp,space,disamb
mieszaniny,mieszanina,subst:pl:nom:f,space,disamb
nawozów,nawóz,subst:pl:gen:m3,space,disamb
mineralnych,mineralny,adj:pl:gen:n:pos,none,new
i,i,conj,space,disamb
organicznych,organiczny,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
6,6,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
wymagania,wymaganie,subst:pl:acc:n,space,disamb
jakościowe,jakościowy,adj:pl:nom:n:pos,space,disamb
nawozów,nawóz,subst:pl:gen:m3,space,disamb
-,-,interp,space,disamb
zawartość,zawartość,subst:sg:nom:f,space,disamb
składników,składnik,subst:pl:gen:m3,space,disamb
nawozowych,nawozowy,adj:pl:gen:m3:pos,none,new
oraz,oraz,conj,space,disamb
parametry,parametr,subst:pl:nom:m3,space,disamb
chemiczne,chemiczny,adj:pl:nom:m3:pos,space,disamb
",",",",interp,none,disamb
fizyczne,fizyczny,adj:pl:nom:m3:pos,space,disamb
i,i,conj,space,disamb
fizykochemiczne,fizykochemiczny,adj:pl:nom:m3:pos,none,new
nawozów,nawóz,subst:pl:gen:m3,space,disamb
określone,określić,ppas:pl:nom:m3:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
zezwoleniu,zezwolenie,subst:sg:loc:n,space,disamb
",",",",interp,none,disamb
o,o,prep:loc,space,disamb
którym,który,adj:sg:loc:n:pos,space,disamb
mowa,mowa,subst:sg:nom:f,none,new
w,w,prep:loc:nwok,space,disamb
art,artykuł,brev:pun,space,disamb
.,.,interp,none,disamb
5,5,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
albo,albo,conj,space,disamb
w,w,prep:loc:nwok,space,disamb
załączniku,załącznik,subst:sg:loc:m3,space,disamb
do,do,prep:gen,space,disamb
ustawy,ustawa,subst:sg:gen:f,space,disamb
",",",",interp,none,disamb
7,7,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
konfekcjonowanie,konfekcjonować,ger:sg:nom:n:imperf:aff,space,disamb
nawozów,nawóz,subst:pl:gen:m3,space,disamb
-,-,interp,space,disamb
pakowanie,pakować,ger:sg:nom:n:imperf:aff,space,disamb
nawozów,nawóz,subst:pl:gen:m3,space,disamb
lub,lub,conj,space,disamb
ich,on,ppron3:pl:gen:m3:ter:akc:npraep,space,disamb
przepakowywanie,przepakowywać,ger:sg:nom:n:imperf:aff,none,new
",",",",interp,none,disamb
8,8,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
wprowadzenie,wprowadzić,ger:sg:nom:n:perf:aff,space,disamb
do,do,prep:gen,space,disamb
obrotu,obrót,subst:sg:gen:m3,space,disamb
-,-,interp,space,disamb
oferowanie,oferować,ger:sg:nom:n:imperf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
celu,cel,subst:sg:loc:m3,space,disamb
sprzedaży,sprzedaż,subst:sg:gen:f,space,disamb
oraz,oraz,conj,space,disamb
sprzedaż,sprzedaż,subst:sg:nom:f,none,new
nawozu,nawóz,subst:sg:gen:m3,space,disamb
wyprodukowanego,wyprodukować,ppas:sg:gen:m3:perf:aff,space,disamb
w,w,prep:loc:nwok,space,disamb
kraju,kraj,subst:sg:loc:m3,space,disamb
albo,albo,conj,space,disamb
przywiezionego,przywieźć,ppas:sg:gen:m3:perf:aff,space,disamb
z,z,prep:gen:nwok,none,new
zagranicy,zagranica,subst:sg:gen:f,space,disamb
.,.,interp,none,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
2,2,adj:sg:nom:m3:pos,space,disamb
Obrót,obrót,subst:sg:nom:m3,none,new
nawozami,nawóz,subst:pl:inst:m3,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
.,.,interp,none,disamb
Do,do,prep:gen,newline,new
obrotu,obrót,subst:sg:gen:m3,space,disamb
można,można,pred,space,disamb
wprowadzać,wprowadzać,inf:imperf,space,disamb
:,:,interp,none,disamb
1,1,adj:sg:nom:n:pos,none,new
),),interp,none,disamb
nawozy,nawóz,subst:pl:nom:m3,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,space,disamb
których,który,adj:pl:loc:m3:pos,space,disamb
zanieczyszczenia,zanieczyszczenie,subst:pl:nom:n,space,disamb
