word,base,info,trait,more
Dz,dziennik,brev:pun,none,new
.,.,interp,none,disamb
U,ustawa,brev:pun,none,disamb
.,.,interp,none,disamb
z,z,prep:gen:nwok,space,disamb
2001,2001,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Nr,numer,brev:npun,newline,new
98,98,num:pl:nom:m3:rec,space,disamb
",",",",interp,none,disamb
poz,pozycja,brev:pun,space,disamb
.,.,interp,none,disamb
1070,1070,adj:sg:nom:m3:pos,space,disamb
USTAWA,ustawa,subst:sg:nom:f,none,new
z,z,prep:gen:nwok,none,new
dnia,dzień,subst:sg:gen:m3,space,disamb
27,27,adj:sg:gen:m3:pos,space,disamb
lipca,lipiec,subst:sg:gen:m3,space,disamb
2001,2001,adj:sg:gen:m3:pos,space,disamb
r,rok,brev:pun,space,disamb
.,.,interp,none,disamb
Prawo,prawo,subst:sg:nom:n,none,new
o,o,prep:loc,space,disamb
ustroju,ustrój,subst:sg:loc:m3,space,disamb
sądów,sąd,subst:pl:gen:m3,space,disamb
powszechnych,powszechny,adj:pl:gen:m3:pos,space,disamb
Dział,dział,subst:sg:nom:m3,none,new
I,I,adj:sg:nom:m3:pos,space,disamb
Sądy,sąd,subst:pl:nom:m3,none,new
powszechne,powszechny,adj:pl:nom:m3:pos,space,disamb
Rozdział,rozdział,subst:sg:nom:m3,none,new
1,1,adj:sg:nom:m3:pos,space,disamb
Przepisy,przepis,subst:pl:nom:m3,none,new
ogólne,ogólny,adj:pl:nom:m3:pos,space,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
1,1,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Sądami,sąd,subst:pl:inst:m3,newline,new
powszechnymi,powszechny,adj:pl:inst:m3:pos,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
sądy,sąd,subst:pl:nom:m3,space,disamb
rejonowe,rejonowy,adj:pl:nom:m3:pos,space,disamb
",",",",interp,none,disamb
sądy,sąd,subst:pl:nom:m3,space,disamb
okręgowe,okręgowy,adj:pl:nom:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
sądy,sąd,subst:pl:nom:m3,space,disamb
apelacyjne,apelacyjny,adj:pl:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Sądy,sąd,subst:pl:nom:m3,newline,new
powszechne,powszechny,adj:pl:nom:m3:pos,space,disamb
sprawują,sprawować,fin:pl:ter:imperf,space,disamb
wymiar,wymiar,subst:sg:acc:m3,space,disamb
sprawiedliwości,sprawiedliwość,subst:pl:gen:f,space,disamb
w,w,prep:loc:nwok,space,disamb
zakresie,zakres,subst:sg:loc:m3,space,disamb
nienależącym,nienależący,adj:sg:loc:m3:pos,space,disamb
do,do,prep:gen,space,disamb
sądów,sąd,subst:pl:gen:m3,none,new
administracyjnych,administracyjny,adj:pl:gen:m3:pos,space,disamb
",",",",interp,none,disamb
sądów,sąd,subst:pl:gen:m3,space,disamb
wojskowych,wojskowy,adj:pl:gen:m3:pos,space,disamb
oraz,oraz,conj,space,disamb
Sądu,sąd,subst:sg:gen:m3,space,disamb
Najwyższego,wysoki,adj:sg:gen:m3:sup,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
3,3,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Sądy,sąd,subst:pl:nom:m3,newline,new
powszechne,powszechny,adj:pl:nom:m3:pos,space,disamb
wykonują,wykonywać,fin:pl:ter:imperf,space,disamb
również,również,qub,space,disamb
zadania,zadanie,subst:pl:acc:n,space,disamb
z,z,prep:gen:nwok,space,disamb
zakresu,zakres,subst:sg:gen:m3,space,disamb
ochrony,ochrona,subst:sg:gen:f,space,disamb
prawnej,prawny,adj:sg:gen:f:pos,space,disamb
",",",",interp,none,disamb
powierzone,powierzyć,ppas:pl:nom:f:perf:aff,none,new
w,w,prep:loc:nwok,space,disamb
drodze,droga,subst:sg:loc:f,space,disamb
ustaw,ustawa,subst:pl:gen:f,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
4,4,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Ilekroć,ilekroć,adv,newline,new
w,w,prep:loc:nwok,space,disamb
dalszych,daleki,adj:pl:loc:m3:com,space,disamb
przepisach,przepis,subst:pl:loc:m3,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
o,o,prep:loc,space,disamb
sądach,sąd,subst:pl:loc:m3,space,disamb
bez,bez,prep:gen:nwok,space,disamb
bliższego,bliski,adj:sg:gen:m3:com,space,disamb
ich,on,ppron3:pl:gen:m3:ter:akc:npraep,space,disamb
określenia,określenie,subst:sg:gen:n,none,new
",",",",interp,none,disamb
rozumie,rozumieć,fin:sg:ter:imperf,space,disamb
się,się,qub,space,disamb
przez,przez,prep:acc:nwok,space,disamb
to,to,subst:sg:acc:n,space,disamb
sądy,sąd,subst:pl:acc:m3,space,disamb
powszechne,powszechny,adj:pl:acc:m3:pos,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
2,2,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Zadania,zadanie,subst:pl:acc:n,newline,new
z,z,prep:gen:nwok,space,disamb
zakresu,zakres,subst:sg:gen:m3,space,disamb
wymiaru,wymiar,subst:sg:gen:m3,space,disamb
sprawiedliwości,sprawiedliwość,subst:sg:gen:f,space,disamb
wykonują,wykonywać,fin:pl:ter:imperf,space,disamb
sędziowie,sędzia,subst:pl:nom:m1,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Zadania,zadanie,subst:pl:nom:n,newline,new
z,z,prep:gen:nwok,space,disamb
zakresu,zakres,subst:sg:gen:m3,space,disamb
ochrony,ochrona,subst:sg:gen:f,space,disamb
prawnej,prawny,adj:sg:gen:f:pos,space,disamb
w,w,prep:loc:nwok,space,disamb
sądach,sąd,subst:pl:loc:m3,space,disamb
rejonowych,rejonowy,adj:pl:loc:m3:pos,space,disamb
wykonują,wykonywać,fin:pl:ter:imperf,space,disamb
także,także,qub,space,disamb
referendarze,referendarz,subst:pl:nom:m1,none,new
sądowi,sąd,subst:sg:dat:m3,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
3,3,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Zadania,zadanie,subst:pl:nom:n,newline,new
",",",",interp,none,disamb
o,o,prep:loc,space,disamb
których,który,adj:pl:loc:n:pos,space,disamb
mowa,mowa,subst:sg:nom:f,space,disamb
w,w,prep:loc:nwok,space,disamb
§,§,interp,space,disamb
1,1,adj:sg:loc:m3:pos,space,disamb
i,i,conj,space,disamb
2,2,adj:sg:loc:m3:pos,space,disamb
",",",",interp,none,disamb
mogą,móc,fin:pl:ter:imperf,space,disamb
wykonywać,wykonywać,inf:imperf,space,disamb
asesorzy,asesor,subst:pl:nom:m1,space,disamb
sądowi,sądowy,adj:pl:nom:m1:pos,space,disamb
",",",",interp,none,disamb
w,w,prep:loc:nwok,none,new
zakresie,zakres,subst:sg:loc:m3,space,disamb
udzielonego,udzielić,ppas:sg:gen:n:perf:aff,space,disamb
im,on,ppron3:pl:dat:m1:ter:akc:npraep,space,disamb
upoważnienia,upoważnienie,subst:sg:gen:n,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
3,3,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
Sędziowie,sędzia,subst:pl:nom:m1,none,new
tworzą,tworzyć,fin:pl:ter:imperf,space,disamb
samorząd,samorząd,subst:sg:acc:m3,space,disamb
sędziowski,sędziowski,adj:sg:acc:m3:pos,space,disamb
.,.,interp,none,disamb
Organami,organ,subst:pl:inst:m3,newline,new
samorządu,samorząd,subst:sg:gen:m3,space,disamb
sędziowskiego,sędziowski,adj:sg:gen:m3:pos,space,disamb
są,być,fin:pl:ter:imperf,space,disamb
:,:,interp,none,disamb
zgromadzenie,zgromadzenie,subst:sg:nom:n,none,new
ogólne,ogólny,adj:sg:nom:n:pos,space,disamb
sędziów,sędzia,subst:pl:gen:m1,space,disamb
okręgu,okręg,subst:sg:gen:m3,space,disamb
oraz,oraz,conj,space,disamb
zgromadzenie,zgromadzenie,subst:sg:nom:n,space,disamb
ogólne,ogólny,adj:sg:nom:n:pos,space,disamb
sędziów,sędzia,subst:pl:gen:m1,space,disamb
apelacji,apelacja,subst:sg:gen:f,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
4,4,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
W,w,prep:loc:nwok,newline,new
sprawowaniu,sprawować,ger:sg:loc:n:imperf:aff,space,disamb
wymiaru,wymiar,subst:sg:gen:m3,space,disamb
sprawiedliwości,sprawiedliwość,subst:sg:gen:f,space,disamb
obywatele,obywatel,subst:pl:nom:m1,space,disamb
biorą,brać,fin:pl:ter:imperf,space,disamb
udział,udział,subst:sg:acc:m3,space,disamb
przez,przez,prep:acc:nwok,space,disamb
uczestnictwo,uczestnictwo,subst:sg:nom:n,none,new
ławników,ławnik,subst:pl:gen:m1,space,disamb
w,w,prep:loc:nwok,space,disamb
rozpoznawaniu,rozpoznawać,ger:sg:loc:n:imperf:aff,space,disamb
spraw,sprawa,subst:pl:gen:f,space,disamb
przed,przed,prep:inst:nwok,space,disamb
sądami,sąd,subst:pl:inst:m3,space,disamb
w,w,prep:loc:nwok,space,disamb
pierwszej,pierwszy,adj:sg:loc:f:pos,space,disamb
instancji,instancja,subst:sg:gen:f,none,new
",",",",interp,none,disamb
chyba,chyba,qub,space,disamb
że,że,comp,space,disamb
ustawy,ustawa,subst:pl:nom:f,space,disamb
stanowią,stanowić,fin:pl:ter:imperf,space,disamb
inaczej,inaczej,adv,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Przy,przy,prep:loc,newline,new
rozstrzyganiu,rozstrzygać,ger:sg:loc:n:imperf:aff,space,disamb
spraw,sprawa,subst:pl:gen:f,space,disamb
ławnicy,ławnik,subst:pl:nom:m1,space,disamb
mają,mieć,fin:pl:ter:imperf,space,disamb
równe,równy,adj:pl:acc:n:pos,space,disamb
prawa,prawo,subst:pl:acc:n,space,disamb
z,z,prep:inst:nwok,space,disamb
sędziami,sędzia,subst:pl:inst:m1,space,disamb
.,.,interp,none,disamb
Art,artykuł,brev:pun,none,new
.,.,interp,none,disamb
5,5,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
1,1,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Językiem,język,subst:sg:inst:m3,newline,new
urzędowym,urzędowy,adj:sg:inst:m3:pos,space,disamb
przed,przed,prep:inst:nwok,space,disamb
sądami,sąd,subst:pl:inst:m3,space,disamb
jest,być,fin:sg:ter:imperf,space,disamb
język,język,subst:sg:nom:m3,space,disamb
polski,polski,adj:sg:nom:m3:pos,space,disamb
.,.,interp,none,disamb
§,§,interp,none,new
2,2,adj:sg:nom:m3:pos,none,disamb
.,.,interp,none,disamb
Osoba,osoba,subst:sg:nom:f,newline,new
niewładająca,władać,pact:sg:nom:f:imperf:neg,space,disamb
w,w,prep:loc:nwok,space,disamb
wystarczającym,wystarczający,adj:sg:loc:m3:pos,space,disamb
stopniu,stopień,subst:sg:loc:m3,space,disamb
językiem,język,subst:sg:inst:m3,space,disamb
polskim,polski,adj:sg:inst:m3:pos,space,disamb
ma,mieć,fin:sg:ter:imperf,space,disamb
prawo,prawo,subst:sg:acc:n,space,disamb
do,do,prep:gen,space,disamb
